x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature
222,614,-0.44882372,-2.34761,-0.47199851,-2.34056139,0.99597842,4,0.00032192,41
224,614,-0.45541307,-2.35142708,-0.47416562,-2.34253979,0.99581653,4,0.00021113,44
226,614,-0.46011257,-2.35811114,-0.47090998,-2.34522247,0.99611688,4,0.00020156,42
228,614,-0.4645589,-2.36460471,-0.47159031,-2.35196924,0.99617606,3,0.00088847,42
30,616,-0.29000285,-2.38607669,-0.28079024,-2.37157774,0.99660277,3,0.00076021,36
32,616,-0.29514083,-2.38468289,-0.28321746,-2.37070775,0.99665308,3,0.00085428,34
34,616,-0.29429328,-2.38272023,-0.28853452,-2.36957836,0.99652022,3,0.00082875,33
36,616,-0.30302411,-2.37969255,-0.27072617,-2.35541034,0.99647957,4,0.00037212,32
38,616,-0.30742219,-2.37827063,-0.26739144,-2.35539722,0.99656212,4,0.00031895,31
40,616,-0.30893093,-2.37552714,-0.27635837,-2.35953379,0.99674749,4,0.000168,33
42,616,-0.3076452,-2.3785069,-0.28092268,-2.36386275,0.99683756,4,0.00014224,37
44,616,-0.31005388,-2.37495494,-0.28090513,-2.36156583,0.99677873,4,0.00018796,36
46,616,-0.31785417,-2.37167954,-0.29011658,-2.36450624,0.99686992,4,0.00018502,40
48,616,-0.316652,-2.36985493,-0.29047284,-2.36140466,0.99690264,4,0.00027411,38
50,616,-0.32277787,-2.36888742,-0.29449978,-2.35875893,0.99698329,4,0.00018898,39
52,616,-0.3175346,-2.36626363,-0.29807499,-2.35433459,0.99706143,3,0.00096859,37
54,616,-0.32396883,-2.36786485,-0.29899606,-2.35011625,0.99707747,4,0.0001521,39
56,616,-0.32162264,-2.3640728,-0.29780465,-2.34688997,0.99714351,4,0.00018147,38
58,616,-0.32422271,-2.35978293,-0.29989806,-2.34743047,0.99711788,4,0.00017953,37
60,616,-0.32327789,-2.35829568,-0.3004396,-2.34518671,0.99714029,4,0.00023776,37
62,616,-0.3250249,-2.35735059,-0.30152893,-2.3439734,0.99706054,4,0.0001978,35
64,616,-0.32721794,-2.35529208,-0.30278715,-2.34809971,0.99691302,4,0.00017596,37
66,616,-0.32633227,-2.35478258,-0.30759016,-2.35429716,0.996966,4,0.00018674,36
68,616,-0.33099842,-2.35481882,-0.30746046,-2.35133934,0.99703115,4,0.00022167,37
70,616,-0.3283222,-2.35209417,-0.30483669,-2.34641862,0.99709249,4,0.00018795,37
72,616,-0.33036491,-2.35236955,-0.30516148,-2.34126306,0.99711269,3,0.00098897,40
74,616,-0.32967186,-2.35257244,-0.30390173,-2.34325361,0.99707079,4,0.00015234,38
76,616,-0.33333644,-2.35118937,-0.31372595,-2.34092188,0.99714047,3,0.00088504,39
78,616,-0.33349457,-2.34808517,-0.32468376,-2.34409618,0.99711418,3,0.00044149,39
80,616,-0.33464137,-2.34532905,-0.32640019,-2.3423028,0.99709105,3,0.00083203,39
82,616,-0.33360547,-2.33814287,-0.3185972,-2.33914852,0.99703103,3,0.00080243,40
84,616,-0.33442768,-2.33130383,-0.32434443,-2.33354855,0.99688506,3,0.00066843,40
86,616,-0.3303794,-2.32503057,-0.31809369,-2.32928824,0.99695885,3,0.00044181,45
88,616,-0.33029163,-2.31495523,-0.32182571,-2.32627821,0.99688751,3,0.00089823,46
90,616,-0.33229131,-2.30992436,-0.31538311,-2.32305288,0.99688935,3,0.00063543,42
92,616,-0.3337532,-2.30466795,-0.31285724,-2.31599832,0.99687713,3,0.00096477,40
94,616,-0.33753869,-2.29801297,-0.30970815,-2.31640744,0.99688971,4,0.00021517,38
96,616,-0.33677411,-2.29497337,-0.30765194,-2.31230187,0.99682796,3,0.00085463,39
98,616,-0.33788559,-2.29208088,-0.3037436,-2.30799365,0.99703664,4,0.00018928,39
100,616,-0.3388398,-2.29249716,-0.30367625,-2.30293584,0.99705428,4,0.00018488,39
102,616,-0.33341402,-2.290452,-0.30837178,-2.29196,0.99706787,4,0.00016326,41
104,616,-0.33386812,-2.28890705,-0.31064054,-2.28456521,0.99704659,4,0.00018275,41
106,616,-0.32552999,-2.28568292,-0.31485102,-2.28371263,0.99699706,4,0.00016242,39
108,616,-0.33189151,-2.28178906,-0.31607872,-2.27851176,0.99695945,3,0.00080231,41
110,616,-0.33026609,-2.28211379,-0.31699339,-2.27622771,0.99695814,4,0.00016611,41
112,616,-0.32467279,-2.27694607,-0.31849465,-2.27493596,0.99694735,3,0.00096715,43
114,616,-0.32833055,-2.2723484,-0.32170108,-2.27127028,0.99702394,4,0.00025292,45
116,616,-0.32909274,-2.2640748,-0.32393128,-2.26943445,0.99717361,3,0.00085906,46
118,616,-0.33062121,-2.25819182,-0.32917696,-2.26593399,0.99715644,3,0.00083128,47
120,616,-0.33025408,-2.25471997,-0.32706928,-2.26815176,0.99724108,4,0.0002186,43
122,616,-0.33442935,-2.25033832,-0.33234173,-2.26544166,0.99721086,3,0.00096956,43
124,616,-0.33756429,-2.25023103,-0.33380783,-2.2602706,0.99712485,3,0.00079498,47
126,616,-0.33827966,-2.24721503,-0.33228752,-2.26215768,0.9971137,3,0.00081059,46
128,616,-0.34828582,-2.24455523,-0.34064206,-2.25628018,0.99716663,3,0.00060812,45
130,616,-0.34967402,-2.24103117,-0.340747,-2.25227785,0.99723238,3,0.00050009,43
132,616,-0.35014239,-2.24224567,-0.33717379,-2.25259686,0.99705577,3,0.00071565,43
134,616,-0.35597774,-2.24111986,-0.33899775,-2.24980402,0.99699432,3,0.00055583,47
136,616,-0.35401261,-2.24110341,-0.33994347,-2.24555683,0.9969613,3,0.00059529,48
138,616,-0.35294819,-2.23988533,-0.33641452,-2.23962069,0.99690402,3,0.00079069,51
140,616,-0.35355109,-2.23897052,-0.34195706,-2.2423389,0.99683481,3,0.00072636,52
142,616,-0.35595608,-2.23900986,-0.34565756,-2.24075389,0.99694151,3,0.00055698,58
144,616,-0.35452127,-2.23883057,-0.34751648,-2.23837519,0.99698597,4,0.00024961,53
146,616,-0.35845843,-2.23757434,-0.34621367,-2.23189235,0.99677932,3,0.00076951,51
148,616,-0.35914499,-2.23534322,-0.34340513,-2.22524595,0.99649781,3,0.00097032,48
150,616,-0.35855183,-2.23573112,-0.34112775,-2.23164654,0.99627268,4,0.00027858,49
152,616,-0.36348733,-2.23490524,-0.3508141,-2.2309165,0.99601156,3,0.00077747,51
154,616,-0.36727989,-2.23465466,-0.35278049,-2.23140264,0.99556255,4,0.00026205,50
156,616,-0.36475521,-2.23560119,-0.3532213,-2.2308979,0.99555564,4,0.00032029,48
158,616,-0.36347529,-2.23699188,-0.35589045,-2.23387766,0.99559915,4,0.00022776,48
160,616,-0.37396961,-2.23631954,-0.35563955,-2.23128223,0.9958142,4,0.00026783,46
162,616,-0.37204236,-2.23766756,-0.36019608,-2.2328763,0.99560833,4,0.00033659,51
164,616,-0.37762216,-2.24028921,-0.3634015,-2.23467302,0.99538797,4,0.0002275,52
166,616,-0.38282049,-2.24735951,-0.36731741,-2.23376465,0.9953832,3,0.00076619,51
168,616,-0.38389882,-2.24548769,-0.3706679,-2.23449969,0.99533546,3,0.00084845,49
170,616,-0.38876042,-2.24904394,-0.37277588,-2.23817587,0.99528182,3,0.00089611,47
172,616,-0.38937169,-2.24923754,-0.37678951,-2.24183249,0.99523884,3,0.00091279,43
174,616,-0.39094013,-2.24979949,-0.38600713,-2.24058127,0.99495161,4,0.00020778,44
176,616,-0.39402893,-2.25243044,-0.38865134,-2.24510455,0.99483585,4,0.00030493,42
178,616,-0.40260521,-2.25582552,-0.38996649,-2.24660206,0.9946807,4,0.00038409,41
180,616,-0.40910262,-2.26271725,-0.39469284,-2.25529432,0.99465501,4,0.00037822,35
182,616,-0.40920964,-2.26522684,-0.40204695,-2.25390506,0.99493468,4,0.00060185,36
184,616,-0.41653824,-2.27374434,-0.40957484,-2.25206542,0.99507731,4,0.00055064,34
186,616,-0.41571367,-2.27833295,-0.41541818,-2.25217462,0.9951275,4,0.00050436,36
188,616,-0.42023647,-2.28191686,-0.41836199,-2.26083374,0.99508876,4,0.00068575,34
190,616,-0.4244529,-2.28708696,-0.42743057,-2.26164007,0.9950102,4,0.00051744,34
192,616,-0.4273231,-2.28944063,-0.41882262,-2.26641941,0.9947297,3,0.0009874,38
194,616,-0.43301204,-2.29591465,-0.42565572,-2.26608634,0.99458098,4,0.00018513,35
196,616,-0.43314016,-2.30236959,-0.4296976,-2.26873541,0.99456185,3,0.00087593,34
198,616,-0.43815678,-2.30187917,-0.4415876,-2.28403711,0.99453825,3,0.00075495,34
200,616,-0.4401305,-2.30299711,-0.45328537,-2.27949166,0.99474895,4,0.0003113,34
202,616,-0.44221893,-2.30656123,-0.45066005,-2.28750873,0.99501455,4,0.0003316,34
204,616,-0.44738856,-2.30927968,-0.45771998,-2.29372692,0.99511224,4,0.0005051,35
206,616,-0.44711736,-2.30922842,-0.46026441,-2.29399896,0.99519283,4,0.00054916,34
208,616,-0.45133093,-2.31626105,-0.46707112,-2.29967213,0.99542165,5,0.00031804,33
210,616,-0.45156115,-2.32036471,-0.46744645,-2.30149174,0.99566251,4,0.00059754,37
212,616,-0.45258439,-2.32483816,-0.47284868,-2.3088057,0.99600911,4,0.00056069,38
214,616,-0.45100656,-2.33160877,-0.47227389,-2.31308103,0.99627328,4,0.00055566,40
216,616,-0.44861642,-2.33071876,-0.47251239,-2.31997442,0.99622905,4,0.00044791,42
218,616,-0.44869214,-2.33389902,-0.46939361,-2.32941961,0.99606627,4,0.00026247,40
220,616,-0.45279357,-2.33739781,-0.47656539,-2.33130789,0.99610066,4,0.00056806,41
222,616,-0.44917089,-2.34102845,-0.47689158,-2.33618498,0.99605119,4,0.00060861,43
224,616,-0.45518133,-2.3459928,-0.47561398,-2.33879995,0.99583209,4,0.000326,45
226,616,-0.45976508,-2.35116363,-0.47155994,-2.34369779,0.99608999,4,0.00041079,45
228,616,-0.46177331,-2.35670447,-0.47126856,-2.34833884,0.99611616,4,0.00023186,46
30,618,-0.28986415,-2.38295746,-0.28289744,-2.36676669,0.99655563,3,0.00077951,34
32,618,-0.3000876,-2.38098907,-0.28463051,-2.3650136,0.99659717,3,0.00091483,33
34,618,-0.29571888,-2.37985539,-0.26279154,-2.35519791,0.99646932,4,0.00027296,34
36,618,-0.30278242,-2.37659073,-0.26516667,-2.35168839,0.99643523,4,0.00045781,30
38,618,-0.3092865,-2.37637949,-0.26532397,-2.35669374,0.99655861,4,0.00029591,32
40,618,-0.30957207,-2.37553191,-0.27377164,-2.35966587,0.99680752,3,0.00095919,34
42,618,-0.31109509,-2.37391043,-0.2788963,-2.35818291,0.99697024,3,0.00091784,34
44,618,-0.31269386,-2.37026334,-0.27832815,-2.35655522,0.99690777,4,0.00016005,34
46,618,-0.31947416,-2.36952043,-0.28472498,-2.36261797,0.99699992,4,0.00017821,41
48,618,-0.32109216,-2.36736393,-0.28832909,-2.36032557,0.99705762,4,0.00032813,38
50,618,-0.32374826,-2.36478353,-0.29261714,-2.35521722,0.99712819,4,0.00014684,43
52,618,-0.31795639,-2.36514521,-0.2952812,-2.35089231,0.99720198,3,0.00064252,41
54,618,-0.3240101,-2.36434364,-0.29709518,-2.34928012,0.99719673,3,0.00076121,43
56,618,-0.32075503,-2.36062717,-0.29865202,-2.35032964,0.99723536,3,0.00066406,40
58,618,-0.3236101,-2.3555696,-0.2987237,-2.34617043,0.99720836,3,0.00074718,38
60,618,-0.32322752,-2.35483027,-0.29934418,-2.33979917,0.99724329,3,0.00091035,36
62,618,-0.32532817,-2.35510612,-0.30169433,-2.34013081,0.99718451,3,0.00079688,36
64,618,-0.32881162,-2.3538363,-0.30345005,-2.34577012,0.99703294,4,0.00020673,37
66,618,-0.32677138,-2.35275984,-0.30361211,-2.34557819,0.99707472,4,0.00018455,34
68,618,-0.3313053,-2.35303354,-0.30527365,-2.34231472,0.9970926,4,0.00020202,35
70,618,-0.32736963,-2.35100913,-0.31032026,-2.34462476,0.99710321,3,0.00091132,36
72,618,-0.32942858,-2.34974194,-0.30386087,-2.34049487,0.99705708,3,0.00096701,39
74,618,-0.3283312,-2.34884334,-0.30809629,-2.34150028,0.99697596,3,0.00085065,37
76,618,-0.33323056,-2.34717631,-0.31143269,-2.33445477,0.99701244,4,0.0001623,40
78,618,-0.33370423,-2.34559369,-0.31572437,-2.333637,0.99698025,4,0.00017267,39
80,618,-0.33463278,-2.34269834,-0.32392487,-2.3368628,0.99696404,3,0.00079668,37
82,618,-0.33547676,-2.33460808,-0.32339567,-2.33618259,0.99688822,3,0.00045485,39
84,618,-0.33492932,-2.32828355,-0.30753288,-2.32855916,0.99674982,3,0.00071785,39
86,618,-0.33082852,-2.32227921,-0.31240791,-2.3243196,0.99682558,3,0.00063945,42
88,618,-0.33200184,-2.31103301,-0.31123582,-2.31666684,0.99673992,4,0.00026293,39
90,618,-0.33295891,-2.30549955,-0.31552002,-2.31341457,0.9967503,3,0.00090462,40
92,618,-0.33331785,-2.29801655,-0.30992186,-2.31248522,0.99675995,3,0.00089027,43
94,618,-0.33554527,-2.29197073,-0.30762461,-2.3124001,0.99676096,3,0.00074461,40
96,618,-0.3331407,-2.29098105,-0.31210011,-2.30818343,0.99676651,3,0.00071732,41
98,618,-0.33348662,-2.28807616,-0.3113893,-2.30643797,0.9970355,3,0.00079672,43
100,618,-0.33405674,-2.2876966,-0.30337271,-2.29865193,0.99710357,4,0.00016569,38
102,618,-0.33045775,-2.28407955,-0.30801785,-2.29882002,0.99716681,4,0.00017279,39
104,618,-0.3306838,-2.28248525,-0.30685008,-2.29050899,0.99717242,4,0.00016646,36
106,618,-0.32633033,-2.28134871,-0.30950657,-2.27746415,0.99712628,3,0.0009986,40
108,618,-0.33236676,-2.27698517,-0.31285217,-2.27547979,0.99709165,3,0.00074916,44
110,618,-0.33300537,-2.27581429,-0.31916985,-2.27014422,0.99707586,3,0.00072867,46
112,618,-0.32445166,-2.27396774,-0.32056811,-2.26917458,0.9970597,3,0.0006371,48
114,618,-0.32971352,-2.26990914,-0.32196239,-2.26752973,0.99712509,3,0.00089843,51
116,618,-0.32672343,-2.26435232,-0.32421461,-2.26489258,0.99726659,3,0.00079254,51
118,618,-0.33069482,-2.25714993,-0.32417941,-2.2634201,0.99718362,3,0.0007327,50
120,618,-0.33063525,-2.25533152,-0.32849097,-2.26108313,0.99725193,3,0.0007395,49
122,618,-0.33647662,-2.24967551,-0.33361301,-2.25948882,0.99724793,3,0.00060301,47
124,618,-0.33838886,-2.24815369,-0.33428389,-2.25631881,0.99715322,3,0.00068253,49
126,618,-0.33815375,-2.24803209,-0.33978254,-2.25471354,0.9971509,3,0.00098594,48
128,618,-0.3463192,-2.2439537,-0.33799219,-2.25321341,0.99715376,4,0.00018873,47
130,618,-0.34872925,-2.24098873,-0.34056827,-2.25552869,0.99720943,3,0.00057222,46
132,618,-0.34918633,-2.24066257,-0.33675781,-2.25075173,0.99701393,3,0.00082101,45
134,618,-0.35597664,-2.24008775,-0.33760852,-2.24865699,0.99691451,3,0.00057994,49
136,618,-0.35418731,-2.24170208,-0.33754876,-2.2448771,0.99684083,3,0.00058425,49
138,618,-0.35552156,-2.24166417,-0.33786055,-2.24790478,0.99681145,3,0.00060076,46
140,618,-0.3564373,-2.24202991,-0.33719814,-2.23996305,0.99678183,3,0.00064632,50
142,618,-0.35765979,-2.24021745,-0.34398904,-2.24048662,0.99685389,3,0.00054556,50
144,618,-0.35787952,-2.24029016,-0.34714967,-2.23874736,0.99688804,3,0.0006947,56
146,618,-0.36288971,-2.23943329,-0.34570849,-2.22857213,0.99670732,3,0.00044956,54
148,618,-0.36084265,-2.23490644,-0.34734163,-2.225945,0.9964143,3,0.00046867,51
150,618,-0.35930893,-2.23395038,-0.34916586,-2.22805667,0.99623561,3,0.0007202,52
152,618,-0.36462492,-2.23385,-0.35276756,-2.23018003,0.99610347,3,0.00067595,50
154,618,-0.36640799,-2.2340827,-0.35399064,-2.23225069,0.99562603,4,0.00028429,50
156,618,-0.36719483,-2.23443651,-0.35043037,-2.2326684,0.99558026,4,0.00024433,46
158,618,-0.3646946,-2.23566461,-0.35445687,-2.23041296,0.99565321,3,0.00077294,50
160,618,-0.37463832,-2.23451686,-0.35506979,-2.23245478,0.99584001,3,0.00089543,48
162,618,-0.37253869,-2.23592019,-0.35629925,-2.22903848,0.99560571,3,0.00075258,46
164,618,-0.37780496,-2.23886943,-0.36083132,-2.23152804,0.9953962,3,0.00066181,48
166,618,-0.38272834,-2.2428112,-0.35921147,-2.12056875,0.99544531,4,0.00092099,16
168,618,-0.38274515,-2.24260736,-0.36962146,-2.23242354,0.99541605,3,0.00079803,47
170,618,-0.38703272,-2.24601221,-0.37325531,-2.23604703,0.99537051,3,0.00084147,46
172,618,-0.38996601,-2.24375391,-0.37666661,-2.23891377,0.99525857,3,0.00084466,44
174,618,-0.39398798,-2.24639153,-0.37825304,-2.24044037,0.9950726,4,0.00017347,42
176,618,-0.3925468,-2.24737954,-0.38456446,-2.24198627,0.99505395,4,0.00029091,43
178,618,-0.39964753,-2.2529757,-0.38961825,-2.25048304,0.99490684,4,0.00041805,36
180,618,-0.40675417,-2.25799394,-0.39305252,-2.25094676,0.99480778,4,0.00033912,35
182,618,-0.40812796,-2.26216269,-0.40074849,-2.25162745,0.99507219,4,0.00044497,36
184,618,-0.41504481,-2.27011156,-0.40500933,-2.25235939,0.99518317,4,0.00032601,35
186,618,-0.41463071,-2.27385974,-0.41369879,-2.25661278,0.99523741,4,0.0004073,37
188,618,-0.41950196,-2.27639723,-0.41945112,-2.25787449,0.99523824,4,0.00070451,39
190,618,-0.4215979,-2.28407359,-0.42234483,-2.2639308,0.99509478,4,0.00051963,38
192,618,-0.4265402,-2.28359151,-0.42056328,-2.26509571,0.99480331,4,0.00030582,37
194,618,-0.43015492,-2.29068995,-0.42529869,-2.26474142,0.99466866,3,0.00093468,36
196,618,-0.43182811,-2.29688549,-0.42402643,-2.26603651,0.99473709,3,0.00069869,36
198,618,-0.43603215,-2.29513097,-0.4432393,-2.27449512,0.994744,4,0.00021952,37
200,618,-0.4379127,-2.29661012,-0.44686243,-2.27834034,0.99488384,4,0.00023753,37
202,618,-0.44244263,-2.29983377,-0.453044,-2.28450155,0.99512905,4,0.00026982,34
204,618,-0.45014274,-2.30363822,-0.4545933,-2.28664303,0.99514169,4,0.00026282,34
206,618,-0.44354588,-2.30876303,-0.46316087,-2.29140878,0.99523455,4,0.00039039,37
208,618,-0.4488433,-2.31239557,-0.46472058,-2.29711843,0.9954232,4,0.00085902,39
210,618,-0.45113066,-2.31729603,-0.4750936,-2.30197024,0.99569094,4,0.00061475,37
212,618,-0.45172504,-2.32292533,-0.47800732,-2.3037982,0.99610537,4,0.00066541,37
214,618,-0.45232186,-2.32929707,-0.47600663,-2.30822515,0.99643469,4,0.00086249,39
216,618,-0.44781917,-2.32922816,-0.47578174,-2.31310678,0.99640596,4,0.00058462,40
218,618,-0.4496412,-2.32970476,-0.47648549,-2.32239509,0.99621439,4,0.00037582,39
220,618,-0.45347038,-2.33654284,-0.47740093,-2.32658744,0.99627322,4,0.00075245,40
222,618,-0.44803593,-2.33820176,-0.47718897,-2.33126903,0.99623621,4,0.00051,43
224,618,-0.45397151,-2.34356999,-0.47412714,-2.33646321,0.99599683,4,0.00029622,45
226,618,-0.45539904,-2.3481977,-0.47342062,-2.34184837,0.99617183,4,0.00046905,44
228,618,-0.45849478,-2.35224843,-0.47261998,-2.34526992,0.99619144,4,0.00023761,45
30,620,-0.28878462,-2.38103151,-0.27976513,-2.36204195,0.99645942,3,0.00079036,36
32,620,-0.29869285,-2.37770033,-0.28226414,-2.36083698,0.9965446,3,0.00073969,35
34,620,-0.29681319,-2.37716675,-0.26161954,-2.35623145,0.99648207,4,0.00022936,35
36,620,-0.30218685,-2.37337041,-0.26371485,-2.35308027,0.99653661,4,0.00041415,32
38,620,-0.30782175,-2.37374163,-0.26815024,-2.35570908,0.99668819,4,0.00021377,33
40,620,-0.30730101,-2.37418389,-0.27265701,-2.35513854,0.99695581,3,0.0009948,36
42,620,-0.30735332,-2.37357044,-0.27424395,-2.35604906,0.99711066,3,0.00086435,35
44,620,-0.30852801,-2.37043309,-0.27468166,-2.35493851,0.9970746,3,0.00097139,36
46,620,-0.31605643,-2.36749172,-0.2810832,-2.35781074,0.99720514,3,0.00089023,37
48,620,-0.31907532,-2.36468768,-0.29009569,-2.35342455,0.99729663,4,0.00033328,40
50,620,-0.32361266,-2.35993123,-0.29041421,-2.34828258,0.99736434,3,0.00087968,41
52,620,-0.31957686,-2.35964203,-0.29263434,-2.34548235,0.99741268,3,0.00059378,41
54,620,-0.3243767,-2.35861921,-0.29463068,-2.34566522,0.9973954,3,0.00074343,41
56,620,-0.32211772,-2.35439396,-0.29591382,-2.34507298,0.99744892,3,0.00073118,39
58,620,-0.31980324,-2.34931469,-0.29757258,-2.34274435,0.99740052,3,0.00098126,39
60,620,-0.32088718,-2.3465333,-0.29859039,-2.34116364,0.99742901,3,0.00099187,37
62,620,-0.32327941,-2.34559727,-0.30250832,-2.33737516,0.99737865,3,0.00092855,36
64,620,-0.32655334,-2.3462286,-0.30381051,-2.33665252,0.99724978,4,0.00020189,35
66,620,-0.32724011,-2.34669709,-0.30284187,-2.33985853,0.99726623,4,0.000161,37
68,620,-0.3279916,-2.34778309,-0.30502594,-2.33863592,0.99724227,4,0.00017939,37
70,620,-0.32754031,-2.34801221,-0.24317212,-2.28377151,0.99719852,5,0.00041175,8
72,620,-0.3283675,-2.34622717,-0.30879569,-2.33964348,0.99709576,3,0.0009282,38
74,620,-0.32912409,-2.34610796,-0.30896071,-2.33754039,0.9970023,3,0.00093715,37
76,620,-0.33488864,-2.34635448,-0.31310514,-2.33125877,0.9970004,4,0.0002198,38
78,620,-0.33621177,-2.34119511,-0.31511441,-2.33207583,0.99692065,4,0.00021081,38
80,620,-0.3380675,-2.33879709,-0.31458747,-2.33203244,0.9968617,3,0.00086539,39
82,620,-0.33911514,-2.33149195,-0.31357712,-2.32805347,0.99674696,3,0.00074311,39
84,620,-0.33830649,-2.3238678,-0.30934897,-2.3236661,0.99659544,3,0.00082932,40
86,620,-0.33236468,-2.31754565,-0.31439385,-2.32132578,0.99669051,3,0.00072551,40
88,620,-0.33269554,-2.30911684,-0.31266567,-2.31498766,0.9965871,4,0.00033601,39
90,620,-0.33334604,-2.30369401,-0.31635439,-2.31012607,0.99654537,4,0.00019455,40
92,620,-0.33366707,-2.29656458,-0.31489986,-2.3088994,0.99655861,3,0.00091858,39
94,620,-0.3337726,-2.29136086,-0.30660245,-2.30997038,0.99658811,3,0.00082335,39
96,620,-0.33255294,-2.29057598,-0.30420676,-2.30289507,0.99660265,4,0.00018795,37
98,620,-0.33069164,-2.28860855,-0.30834618,-2.29985142,0.99690378,3,0.00073023,40
100,620,-0.33095834,-2.28649473,-0.30605245,-2.29625082,0.99697846,3,0.00080491,42
102,620,-0.32967389,-2.28141761,-0.30516815,-2.29573274,0.9970814,4,0.0002704,37
104,620,-0.33107647,-2.28198934,-0.30654037,-2.28141665,0.99707401,4,0.00018266,37
106,620,-0.32855394,-2.2799871,-0.30924588,-2.27765059,0.9970569,3,0.0007666,37
108,620,-0.33147189,-2.27492571,-0.31177786,-2.26986933,0.99702656,3,0.0005987,43
110,620,-0.33232129,-2.27471495,-0.31606126,-2.27090216,0.9970029,3,0.00073488,46
112,620,-0.32402584,-2.27276134,-0.31920731,-2.26945901,0.99701679,3,0.00052257,47
114,620,-0.32967666,-2.26874208,-0.32081589,-2.26722383,0.99711752,3,0.00062664,50
116,620,-0.32674569,-2.2639761,-0.32302517,-2.26219821,0.99724621,3,0.00068832,52
118,620,-0.33109045,-2.2604022,-0.32256648,-2.26174784,0.99710149,3,0.00067616,51
120,620,-0.33135432,-2.25425911,-0.32839116,-2.25908637,0.99716175,3,0.0008501,52
122,620,-0.33519128,-2.24936056,-0.33381125,-2.2533381,0.99720544,3,0.00035759,49
124,620,-0.33679983,-2.24618578,-0.33970401,-2.25181866,0.9971354,3,0.00071401,50
126,620,-0.33978137,-2.24696851,-0.33906019,-2.25410461,0.99716109,3,0.00062435,50
128,620,-0.34443802,-2.24280453,-0.34094298,-2.25295234,0.99716741,3,0.00070447,53
130,620,-0.34673876,-2.23883319,-0.34042799,-2.24972391,0.99721563,3,0.00045887,49
132,620,-0.34691036,-2.23830843,-0.33620775,-2.24816251,0.99696875,3,0.00097569,45
134,620,-0.35275397,-2.23889518,-0.33345026,-2.24627042,0.99682015,3,0.00088302,49
136,620,-0.35081893,-2.23745394,-0.33691096,-2.24579597,0.99674636,3,0.00088645,46
138,620,-0.35421294,-2.24044061,-0.34134209,-2.24510789,0.99672776,3,0.00047375,49
140,620,-0.35439301,-2.23916388,-0.34184003,-2.24191976,0.99669152,3,0.00046763,51
142,620,-0.35515144,-2.23782992,-0.34421566,-2.23932266,0.99676859,3,0.0004269,48
144,620,-0.35632801,-2.23911762,-0.34213755,-2.23241925,0.99679339,3,0.00074879,49
146,620,-0.36302334,-2.23833156,-0.3413775,-2.22734118,0.99657369,3,0.00047549,49
148,620,-0.35983607,-2.23208547,-0.34284776,-2.22664523,0.99624068,3,0.00046814,47
150,620,-0.36055619,-2.23148251,-0.34474871,-2.22885323,0.99607545,3,0.00060288,52
152,620,-0.36402312,-2.22867298,-0.34740493,-2.23088002,0.99599874,3,0.0007558,49
154,620,-0.36575168,-2.22756243,-0.35093817,-2.23178339,0.99550343,4,0.00018098,49
156,620,-0.36666352,-2.22695637,-0.35241827,-2.23189688,0.99540901,4,0.00018029,49
158,620,-0.36519393,-2.22862363,-0.3559044,-2.23019695,0.99546069,3,0.00092293,52
160,620,-0.37245113,-2.22846007,-0.35804477,-2.23103166,0.99559402,4,0.00018274,49
162,620,-0.3718659,-2.23044896,-0.35824695,-2.23368931,0.99536282,3,0.0008639,49
164,620,-0.37792557,-2.23397923,-0.35941219,-2.23316026,0.99526346,3,0.00071841,49
166,620,-0.38138989,-2.23819995,-0.36266541,-2.23473191,0.99532485,4,0.00017754,50
168,620,-0.38012207,-2.2380228,-0.36523747,-2.2352376,0.99528205,3,0.00096459,51
170,620,-0.38556769,-2.24329138,-0.36963356,-2.23587108,0.99526817,4,0.00017565,48
172,620,-0.38795999,-2.2403574,-0.37021267,-2.23798537,0.99518311,4,0.00022757,45
174,620,-0.39162162,-2.24363136,-0.37838027,-2.23740649,0.99507016,4,0.00020928,43
176,620,-0.39037672,-2.24790359,-0.38518891,-2.24087763,0.99514788,4,0.00023282,40
178,620,-0.39610893,-2.2514286,-0.39047784,-2.24918127,0.99507797,4,0.00027259,37
180,620,-0.40191087,-2.2580173,-0.39541858,-2.24960399,0.99498188,4,0.00033883,36
182,620,-0.40602377,-2.25979662,-0.3962321,-2.25068283,0.99522197,4,0.0002419,39
184,620,-0.41125447,-2.26681185,-0.40351546,-2.25176716,0.99528575,4,0.00025962,38
186,620,-0.41342193,-2.27298594,-0.41419062,-2.25397992,0.99529719,4,0.00038377,36
188,620,-0.4182272,-2.27462506,-0.42009148,-2.25630569,0.99531531,4,0.00063756,37
190,620,-0.41976091,-2.28161979,-0.41606224,-2.26210761,0.99511099,4,0.00038553,36
192,620,-0.42683032,-2.28218341,-0.41260132,-2.26284194,0.99484485,4,0.00019926,38
194,620,-0.42882052,-2.28523588,-0.41984463,-2.26087427,0.99474692,3,0.00090781,36
196,620,-0.42990488,-2.29276037,-0.42334029,-2.26319456,0.99489707,3,0.00067676,34
198,620,-0.43443602,-2.28988719,-0.43617186,-2.26417804,0.99495631,3,0.00092719,37
200,620,-0.43767175,-2.29357457,-0.44441423,-2.27797675,0.99507499,4,0.0002148,37
202,620,-0.44058314,-2.29828262,-0.45164573,-2.28402162,0.99532515,4,0.00027793,36
