x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
490,255,0.99813426,376.8797607,160.2104492,-42.27671432,-40.72053909,657.3539429
495,255,0.99831009,382.3936768,160.4300995,-41.96360016,-40.71549606,657.2753296
500,255,0.99836117,387.8729248,160.5591583,-41.65097046,-40.71342468,657.201416
505,255,0.99838275,393.3641968,160.7487793,-41.33820724,-40.70942688,657.1256104
510,255,0.99761647,398.9278259,161.0051422,-41.02474976,-40.70279694,657.0385742
515,255,0.99734259,404.4174194,161.1997681,-40.71211243,-40.69863892,656.9623413
520,255,0.99769962,409.9173584,161.4925079,-40.39936447,-40.69146729,656.8842773
525,255,0.99849707,415.4213867,161.7164764,-40.08668518,-40.68625641,656.8051148
530,255,0.9984194,420.9139099,161.9109345,-39.77414322,-40.68201828,656.7276001
535,255,0.99835008,426.4490356,162.1316681,-39.46131134,-40.67656708,656.6431274
540,255,0.9985249,431.9417114,162.3579865,-39.14889908,-40.67134476,656.5649414
545,255,0.99821234,437.4046936,162.5888367,-38.83675766,-40.66625595,656.4911499
550,255,0.9982509,442.9319458,162.7801209,-38.52417374,-40.6617012,656.4070435
555,255,0.99823236,448.4525147,163.0011902,-38.21166992,-40.65628433,656.3234863
560,255,0.9982149,453.906189,163.2395172,-37.89980316,-40.65099335,656.2501831
565,255,0.9981305,459.3528137,163.3678894,-37.58813095,-40.64897537,656.1774292
570,255,0.99750781,464.8376465,163.6346436,-37.27606583,-40.64250183,656.0986328
575,255,0.99848419,470.3499451,163.8266296,-36.96387482,-40.63795471,656.0151978
580,255,0.99831885,475.8878784,164.0117493,-36.65158463,-40.63335419,655.9275513
585,255,0.9985112,481.3260803,164.2199402,-36.34012604,-40.62897873,655.8550415
590,255,0.99814266,486.7526856,164.4517212,-36.02879715,-40.62400055,655.7838745
595,255,0.99715519,492.3338318,164.6851959,-35.71623611,-40.61751556,655.6889648
600,255,0.9975552,497.7542419,164.8755493,-35.40509415,-40.61377335,655.6182251
605,255,0.99825984,503.2025147,165.1130829,-35.09380341,-40.60832596,655.5425415
610,255,0.99836642,508.7243042,165.3204041,-34.78197098,-40.60309982,655.4556274
615,255,0.99847227,514.1733398,165.4958496,-34.4707489,-40.59947968,655.3796997
620,255,0.99839944,519.6276856,165.7207336,-34.15955734,-40.59430695,655.3023682
625,255,0.9985106,525.1000366,165.9604492,-33.8482399,-40.58851624,655.22229
630,255,0.99840826,530.5669556,166.2172546,-33.53701401,-40.58226013,655.1425171
635,255,0.99823195,535.96521,166.4671021,-33.22635269,-40.57681656,655.0730591
640,255,0.99863744,541.3823242,166.650528,-32.91570282,-40.57312393,655.0001831
645,255,0.99832791,547.0239868,166.806427,-32.60341263,-40.56818008,654.8930054
650,255,0.99845147,552.380188,167.043335,-32.29327774,-40.5634346,654.8289795
655,255,0.99775922,557.8110962,167.262085,-31.98264694,-40.55852127,654.7531738
660,255,0.99711567,563.234375,167.4800415,-31.67216301,-40.55366516,654.6781006
665,255,0.99749929,568.8051758,167.6522675,-31.36066818,-40.54880524,654.5805664
670,255,0.99824023,574.2408447,167.8947449,-31.05013657,-40.54309845,654.503418
675,255,0.99820673,579.6403809,168.1010742,-30.73996925,-40.53875351,654.4312134
680,255,0.99804837,585.0147705,168.3193359,-30.4300251,-40.5342598,654.3624268
685,255,0.99803245,590.4072876,168.5591888,-30.12000084,-40.52895737,654.2908325
690,255,0.99756402,595.8865356,168.7640686,-29.8094635,-40.52386093,654.2055054
695,255,0.9975298,601.3765869,168.9508057,-29.49888039,-40.51919174,654.1184692
700,255,0.99761355,606.779419,169.163971,-29.18898392,-40.51451111,654.0442505
705,255,0.99734157,612.1360474,169.3814697,-28.87942505,-40.51012802,653.9769287
710,255,0.99781162,617.5929565,169.583252,-28.56930161,-40.50522995,653.8937378
715,255,0.9985441,623.0289307,169.8321686,-28.25928116,-40.49912643,653.8137207
720,255,0.99844658,628.4197388,169.9977875,-27.94969749,-40.49588394,653.7401123
725,255,0.99867541,633.8336182,170.2416534,-27.63996506,-40.4901123,653.6629639
730,255,0.99850428,639.2349243,170.4396973,-27.33044815,-40.48577118,653.5871582
735,255,0.99784917,644.6636353,170.6160889,-27.02082825,-40.48179245,653.506897
740,255,0.99745035,650.0780029,170.9151001,-26.71118927,-40.47431183,653.4286499
745,255,0.99767214,655.4155884,171.1030579,-26.4022274,-40.47079086,653.3617554
750,255,0.99803042,660.852417,171.2994232,-26.09272385,-40.46608353,653.2792969
755,255,0.99833703,666.2792969,171.4832153,-25.78328133,-40.46184921,653.1983643
760,255,0.99851978,671.6903076,171.6567993,-25.47406578,-40.45801163,653.1193237
765,255,0.99782419,677.1060791,171.9223938,-25.16482925,-40.45139313,653.0391846
770,255,0.99766546,682.5377197,172.183136,-24.85550117,-40.44476318,652.956665
775,255,0.99694818,687.9144287,172.3735046,-24.54664803,-40.4406929,652.8818359
780,255,0.99764782,693.289856,172.5796509,-24.23783684,-40.4361496,652.807251
785,255,0.99687588,698.6166382,172.7762451,-23.92938614,-40.43230057,652.7394409
790,255,0.99820894,703.9766235,173.0283051,-23.62073326,-40.42649841,652.6665649
795,255,0.99825555,709.397644,173.2040863,-23.31187248,-40.42237473,652.5838623
800,255,0.9980135,714.7640381,173.3744812,-23.00339317,-40.41888046,652.5092163
805,255,0.99806201,720.1010742,173.5767517,-22.6951046,-40.41469193,652.4387207
810,255,0.9979223,725.4799194,173.7722473,-22.38663864,-40.41030121,652.3616943
815,255,0.99788481,730.8234863,173.9938049,-22.07839966,-40.40546417,652.2897949
820,255,0.99758881,736.1895752,174.1236115,-21.7701664,-40.40309906,652.2141113
825,255,0.99762261,741.6241455,174.3586273,-21.46160316,-40.39696121,652.1275635
830,255,0.99680787,746.9169922,174.6133118,-21.15373993,-40.39152527,652.0625
835,255,0.99643546,752.326355,174.809494,-20.84543037,-40.38674927,651.9793091
840,255,0.99546254,757.7315674,175.0497131,-20.5371666,-40.38067245,651.8966065
845,255,0.99206555,763.0325317,175.1923828,-20.22955894,-40.37842941,651.8292847
850,255,0.99191874,768.5856323,175.3030701,-19.92089081,-40.37477875,651.7232056
855,255,0.989775,773.8947144,175.7653198,-19.61304665,-40.362957,651.6543579
860,255,0.98854631,779.1474609,175.8665466,-19.30590248,-40.3623085,651.5932617
865,255,0.99218309,784.654419,176.1996155,-18.99743462,-40.35245514,651.4936523
870,255,0.97981828,789.9109497,176.2188416,-18.69042397,-40.35417175,651.4316406
875,255,0.94838947,795.9511108,176.5966339,-18.37979889,-40.33804321,651.2501831
880,255,0.96899825,800.8857422,177.2633667,-18.07371521,-40.32348633,651.2368774
885,255,0.95911801,806.005188,177.1980896,-17.76752281,-40.32889938,651.1947022
890,255,0.9683249,811.3306885,177.4358673,-17.46027756,-40.32343292,651.1210938
895,255,0.97644842,816.6237183,177.5241242,-17.15338707,-40.32264328,651.0518799
900,255,0.96062577,821.8815308,177.5385742,-16.84667587,-40.32437897,650.987915
905,255,0.96626431,827.0461426,178.0084839,-16.54001999,-40.31344223,650.9379883
910,255,0.86696219,834.0977173,176.9732971,-16.22762108,-40.32973099,650.5998535
915,255,0.86716467,837.9918213,177.3302307,-15.92598152,-40.33377457,650.7424316
920,255,0.8630091,842.3939819,177.9653168,-15.62206841,-40.32491302,650.8079224
925,255,0.91674912,849.1411133,178.4544983,-15.30992794,-40.29875946,650.5159912
930,255,0.91807812,853.8349609,178.8694153,-15.00521183,-40.29368973,650.536377
935,255,0.96629947,858.6339722,179.2855072,-14.70015717,-40.28758621,650.5402832
940,255,0.97343588,863.6416626,179.3031769,-14.39475632,-40.29133606,650.5118408
945,255,0.94329464,869.6098633,180.0672302,-14.08554935,-40.26412964,650.3375244
950,255,0.93669987,874.1971436,181.0737457,-13.78068256,-40.24240112,650.373291
955,255,0.88970697,880.2855835,180.1442566,-13.4728632,-40.26424789,650.1789551
960,255,0.78534257,885.0778198,180.038147,-13.16839027,-40.27359772,650.1821899
965,255,0.70304394,892.1613159,180.8881226,-12.85620308,-40.23350525,649.8371582
970,255,0.81738186,901.7009277,180.7083283,-12.53806686,-40.20137024,649.1181641
975,255,0.84482723,903.2324219,181.050293,-12.24299431,-40.22730637,649.6162109
980,255,0.77246064,906.882019,181.2485352,-11.94172764,-40.23802567,649.7921753
985,255,0.77760851,912.255188,181.361969,-11.63566303,-40.23541641,649.7056885
990,255,0.81807828,918.9006958,181.7877197,-11.32603359,-40.21181488,649.425415
995,255,0.49688071,919.3162842,180.7162476,-11.0340662,-40.28995514,650.0925903
1000,255,0.79717773,928.9969482,182.8741303,-10.71528053,-40.18696976,649.3504639
1005,255,0.73885226,933.307312,181.4463806,-10.41357231,-40.23976898,649.423523
1010,255,0.8020426,938.918396,183.0479431,-10.10592365,-40.19070816,649.300354
1015,255,0.64336926,942.9440918,182.7924805,-9.80370331,-40.21131516,649.4171143
1020,255,0.60389185,951.0617676,182.0176697,-9.49281693,-40.20966339,648.9101563
1025,255,0.64592683,959.3200073,182.716156,-9.18073082,-40.16301346,648.3830566
1030,255,0.68910539,960.5998535,184.3264313,-8.88274479,-40.15342712,648.9173584
1035,255,0.90911067,964.4039307,182.8001404,-8.58211327,-40.21371078,649.0657959
1040,255,0.95389646,969.2440796,182.6378632,-8.27807045,-40.22397614,649.0570679
1045,255,0.88889247,977.6495361,182.6168671,-7.9672637,-40.1972084,648.5056152
1050,255,0.89787239,986.8830566,183.7849274,-7.65437317,-40.12756729,647.8292236
1055,255,0.88272107,994.251709,184.2296448,-7.34601688,-40.09652328,647.4359131
1060,255,0.84230512,995.7600708,184.4071655,-7.04788494,-40.12718582,647.9321899
1065,255,0.40616846,1001.071899,183.9196167,-6.74397278,-40.14264297,647.8498535
1070,255,0.62517279,1001.38739,182.4188232,-6.44858551,-40.23414993,648.5268555
1075,255,0.711972,1001.452942,183.734436,-6.15027189,-40.24445724,649.2455444
1080,255,0.81514919,1004.534729,184.2273865,-5.84794235,-40.25135422,649.5038452
1085,255,0.67987406,1012.980591,184.7662048,-5.53838778,-40.20730591,648.942627
1090,255,0.23649895,1014.911987,183.1177673,-5.23940563,-40.28849792,649.3743286
1095,255,0.72033513,1024.699219,182.8637085,-4.92963028,-40.25554276,648.6071167
1100,255,0.58382678,1030.571533,184.6941223,-4.62283993,-40.19681168,648.4390259
1105,255,0.77855945,1069.327637,184.5420075,-4.28514147,-39.89572906,643.2913818
1110,255,0.54214346,935.8583374,186.6371765,-4.11343479,-41.13489151,664.7213745
1115,255,0.41338855,1054.772583,187.0982361,-3.7006495,-40.05176163,646.928833
1120,255,0.4388833,1059.816406,187.8652039,-3.3966341,-40.03223419,646.8850708
1125,255,0.57305533,1052.165527,189.5044098,-3.10104275,-40.10352325,648.7763062
1130,255,0.1520406,1063.172363,184.3237915,-2.79780841,-40.20587921,647.8182373
1135,255,0.00844157,1069.895264,184.6679077,-2.49285722,-40.18333054,647.5174561
1140,255,0.13303137,1074.255859,184.9047241,-2.18944788,-40.18579102,647.5764771
1145,255,0.40546095,1081.19519,201.088089,-1.87132585,-39.6899147,647.2459717
1150,255,0.38180393,1086.808472,190.718277,-1.57618105,-39.99649048,647.112793
1155,255,0.67799973,1091.525513,187.9267426,-1.2755233,-40.08564758,647.1152344
1160,255,0.98162061,1096.944824,188.2617493,-0.97189444,-40.07531357,647.0117188
1165,255,0.99691278,1102.124268,188.6006165,-0.66840976,-40.06705093,646.944397
1170,255,0.99818718,1107.407471,188.7940979,-0.36509287,-40.06215286,646.861084
1175,255,0.99842787,1112.606567,188.9797974,-0.06184747,-40.05822372,646.7901611
1180,255,0.99836159,1117.809692,189.1731873,0.24132544,-40.05402756,646.7185059
1185,255,0.99818552,1123.021484,189.4234314,0.54446024,-40.04803085,646.6451416
1190,255,0.99828321,1128.286133,189.6008301,0.8474977,-40.04369736,646.5634766
1195,255,0.9984085,1133.528564,189.8314209,1.15051425,-40.03796768,646.4849854
1200,255,0.99828005,1138.725708,190.0336609,1.45336306,-40.03347397,646.4130249
1205,255,0.99817193,1143.945557,190.2455597,1.75622594,-40.02846909,646.3373413
1210,255,0.99829018,1149.121094,190.4703369,2.05899739,-40.02345657,646.2680664
1215,255,0.99811536,1154.355103,190.6637573,2.36166382,-40.01881409,646.1895752
1220,255,0.9982366,1159.578735,190.8349304,2.6642487,-40.01493073,646.1125488
1225,255,0.99817157,1164.760254,191.04599,2.96678519,-40.01021576,646.0413818
1230,255,0.99793869,1169.990723,191.2439423,3.26923394,-40.0054245,645.9627075
1235,255,0.99675936,1175.221558,191.4335022,3.57160139,-40.00086594,645.883667
1240,255,0.99813616,1180.349121,191.6442108,3.87399292,-39.99658585,645.8198853
1245,255,0.9984495,1185.5896,191.8573151,4.17626762,-39.99121475,645.7390747
1250,255,0.99839985,1190.809692,192.0682373,4.47844172,-39.98604584,645.6607056
1255,255,0.99818569,1195.971436,192.2892761,4.78060722,-39.98110962,645.5910645
1260,255,0.99765646,1201.137573,192.4641876,5.08268261,-39.9774704,645.5204468
1265,255,0.99818015,1206.365967,192.6859131,5.38460493,-39.97185135,645.4400024
1270,255,0.99814737,1211.581299,192.8212891,5.68646097,-39.9689064,645.3613892
1275,255,0.99837351,1216.742065,193.0320435,5.98832512,-39.96419525,645.2905884
1280,255,0.99739391,1221.927368,193.273056,6.29012632,-39.95833969,645.2160034
1285,255,0.99710298,1227.067383,193.5367432,6.59195328,-39.95221329,645.1480713
1290,255,0.99768817,1232.263428,193.6991119,6.89356565,-39.94857025,645.0712891
1295,255,0.99751914,1237.41333,193.9095306,7.19516897,-39.9438858,645.0010986
1300,255,0.99712259,1242.692383,194.1685028,7.49656057,-39.93656158,644.9111939
1305,255,0.99699324,1247.844604,194.3107605,7.79795647,-39.93384933,644.8400269
1310,255,0.99790567,1252.983521,194.4807129,8.09935474,-39.93042374,644.770752
1315,255,0.99803936,1258.141235,194.6468506,8.40060329,-39.92690277,644.6982422
1320,255,0.99821854,1263.313599,194.8482971,8.70184231,-39.92219925,644.6234131
1325,255,0.9984442,1268.462646,195.027298,9.002985,-39.91834641,644.5516968
1330,255,0.99818349,1273.519653,195.3040009,9.30437565,-39.91240692,644.4938355
1335,255,0.99571347,1278.730713,195.5301209,9.60526943,-39.90655136,644.4121094
1340,255,0.98726755,1284.186523,195.841217,9.90569401,-39.89588547,644.2930908
1345,255,0.82516521,1291.022583,198.7038269,10.20488262,-39.79637146,643.9642334
1350,255,0.47130883,1296.557739,197.7553406,10.50355339,-39.82249069,643.8318481
1355,255,0.57778955,1300.105713,196.2167053,10.80667877,-39.88450623,644.0018921
1360,255,0.4911747,1315.718872,196.0274658,11.07937336,-39.79518127,642.3361816
1365,255,0.56089866,1319.052734,195.1292877,11.38309002,-39.83992004,642.5374146
1370,255,0.76719809,1332.972046,196.8141632,11.6600647,-39.71063995,641.1344605
1375,255,0.39296061,1342.694336,197.7252655,11.94695377,-39.6430397,640.3690796
1380,255,0.6813761,1351.201416,194.9370117,12.23322201,-39.69636154,639.7860107
1385,255,0.99498719,1356.049805,197.9679565,12.53519535,-39.61038589,639.7576904
1390,255,0.99540204,1363.829224,198.2544861,12.82570839,-39.57913589,639.2861328
1395,255,0.70923543,1337.529663,194.8739166,13.21857262,-39.96973419,643.9787598
1400,255,0.79818684,1377.492554,198.3669739,13.41100311,-39.54748917,638.6279297
1405,255,0.99424452,1386.847656,198.9901123,13.69547272,-39.4919281,637.9197388
1410,255,0.9946236,1394.599854,199.2512207,13.98430443,-39.46169281,637.4528198
1415,255,0.99441642,1402.145264,199.4406433,14.27332687,-39.43545151,637.0168457
1420,255,0.9950785,1409.07959,199.5880737,14.56399345,-39.41598129,636.6723633
1425,255,0.99539351,1415.405396,200.0699158,14.85680008,-39.39212799,636.4191284
1430,255,0.9948374,1419.974854,200.1742706,15.15526485,-39.39530945,636.4282227
1435,255,0.99355453,1423.68811,200.2557373,15.45681477,-39.40688705,636.5651856
1440,255,0.99001062,1427.179565,200.4288025,15.75941181,-39.41778564,636.7354736
1445,255,0.98886245,1430.497314,200.66539,16.06291199,-39.42835999,636.9317627
1450,255,0.98963928,1433.864258,200.8923187,16.36634445,-39.43875122,637.1204834
1455,255,0.99368441,1437.216187,201.1390076,16.67004776,-39.44869232,637.3113403
1460,255,0.2408821,1298.025513,198.2225189,17.5611496,-40.89345169,659.6323242
1465,255,0.99154979,1443.91626,201.3179627,17.27779579,-39.47794724,637.6938477
1470,255,0.99085492,1447.314819,201.4835358,17.58173561,-39.48985672,637.8775635
1475,255,0.70795965,1318.487915,197.5372772,18.45826721,-40.86905289,658.5897217
1480,255,0.79623044,1320.94043,201.4862213,18.78069305,-40.77542877,658.9437256
1485,255,0.81551039,1324.80542,201.8657379,19.09337425,-40.77729416,659.0691528
1490,255,0.25849974,1458.608887,201.4629211,18.80893707,-39.57880402,638.9592896
1495,255,0.91060412,1454.359863,194.5982819,19.14160538,-39.87034988,640.2969971
1500,255,0.98716056,1467.545898,202.4403076,19.40976906,-39.56377792,639.0029297
1505,255,0.9908973,1470.929565,202.6125488,19.71505547,-39.57559967,639.1885376
1510,255,0.98989671,1474.216919,202.8518066,20.020998,-39.58629227,639.3887329
1515,255,0.76683873,1500.763916,204.2326202,20.21650124,-39.35086441,636.0796509
1520,255,0.49852705,1540.961304,196.7060242,20.3359108,-39.25740433,630.7713623
1525,255,0.54453242,1468.849121,203.5976105,21.01605415,-39.75795364,642.3110962
1530,255,0.74406517,1390.001099,202.7945862,21.74863052,-40.57529831,655.3237915
1535,255,0.42186838,1481.406494,202.686676,21.59978676,-39.76573944,641.7988892
1540,255,0.6596204,1485.505981,204.1499481,21.90440178,-39.73233032,641.8762817
1545,255,0.54879409,1495.475952,203.9004211,22.17648315,-39.69591904,641.0560303
1550,255,0.94992989,1499.428711,204.2852173,22.48056412,-39.69608688,641.15448
1555,255,0.96517146,1503.129761,205.2397156,22.78670311,-39.68152618,641.291687
1560,255,0.98540527,1508.826538,204.5970612,23.08050728,-39.69632721,641.123169
1565,255,0.99859285,1513.936035,204.6968079,23.37803459,-39.69427872,641.0441895
1570,255,0.99837297,1519.012939,204.9062958,23.67580986,-39.68925095,640.9701538
1575,255,0.9986974,1524.078125,205.1153565,23.97351456,-39.68431473,640.897522
1580,255,0.99867773,1529.165771,205.2711945,24.27103043,-39.68075943,640.821167
1585,255,0.99855977,1534.261963,205.4960175,24.56842422,-39.67502213,640.7432861
1590,255,0.99867451,1539.305664,205.7219238,24.86607933,-39.6697197,640.6729736
1595,255,0.99834543,1544.335449,205.8992004,25.16366386,-39.66600418,640.6047974
1600,255,0.99832535,1549.446045,206.1133575,25.46076393,-39.66040421,640.5239868
1605,255,0.99842155,1554.568115,206.3694,25.75767899,-39.65341949,640.440918
1610,255,0.99841386,1559.616211,206.5587311,26.05495644,-39.64911652,640.3690796
1615,255,0.99821544,1564.646606,206.6699524,26.35220528,-39.64729309,640.2996826
1620,255,0.9979341,1569.677368,206.8991394,26.64949226,-39.64190674,640.2299194
1625,255,0.99803138,1574.745239,207.1128693,26.94639969,-39.63661575,640.1541748
1630,255,0.99829078,1579.827881,207.2845459,27.24309921,-39.63243103,640.0758057
1635,255,0.99843913,1584.838745,207.4887543,27.54024124,-39.6279335,640.0083618
1640,255,0.9982639,1589.888672,207.6660461,27.83691788,-39.62383652,639.9343872
1645,255,0.99844283,1594.967041,207.8787384,28.13347816,-39.61841202,639.855957
1650,255,0.99842405,1600.006348,208.0881805,28.43015289,-39.61342239,639.7832031
1655,255,0.99818081,1605.032104,208.289856,28.7268486,-39.60877991,639.7122192
