x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
92,554,-0.34201583,-2.41141987,0,-2,0.99481636,4,0.00038945,0,-0.00115144,0.00248645,0.00156153
94,554,-0.34415686,-2.40297532,0,-2,0.99470836,4,0.00066392,0,-0.00112045,0.00239662,0.0015981
96,554,-0.3432622,-2.39494514,0,-2,0.99442667,4,0.00071607,0,-0.00109044,0.00230232,0.00162322
98,554,-0.34679827,-2.38663197,0,-2,0.99460775,4,0.00057565,0,-0.00105359,0.00220764,0.00164598
100,554,-0.34761173,-2.37862372,0,-2,0.9950918,4,0.00045774,0,-0.00102753,0.00210946,0.00165372
102,554,-0.35246164,-2.3725338,0,-2,0.9952119,4,0.00043554,0,-0.00100822,0.00200852,0.00165145
104,554,-0.35337493,-2.36295676,0,-2,0.99542427,4,0.00043146,0,-0.00099072,0.00190787,0.00163517
106,554,-0.35523072,-2.35466981,0,-2,0.99565113,4,0.00034824,0,-0.00097594,0.00180847,0.00161191
108,554,-0.35602075,-2.34567428,0,-2,0.99560356,4,0.00035901,0,-0.00096508,0.00170854,0.00157711
110,554,-0.3579587,-2.33760023,0,-2,0.99557942,4,0.00032911,0,-0.00095104,0.00160973,0.00153355
112,554,-0.35885262,-2.32911682,0,-2,0.99553663,4,0.00022223,0,-0.00095534,0.00151569,0.00147502
114,554,-0.36104384,-2.32194996,0,-2,0.99568266,4,0.00027578,0,-0.00096012,0.0014262,0.00141168
116,554,-0.36278051,-2.31373358,0,-2,0.99572766,4,0.00040645,0,-0.00094314,0.00134318,0.00134092
118,554,-0.36468631,-2.30922675,0,-2,0.99587101,4,0.00034587,0,-0.00093351,0.00126625,0.00126599
120,554,-0.36630163,-2.30272889,0,-2,0.99596357,4,0.00029284,0,-0.00091856,0.00120047,0.00117889
122,554,-0.36998838,-2.29882479,0,-2,0.99608606,4,0.00043158,0,-0.00092323,0.00114427,0.00107672
124,554,-0.36917779,-2.29231501,0,-2,0.99614686,4,0.00031979,0,-0.00092943,0.0010962,0.00096954
126,554,-0.37165397,-2.28651476,0,-2,0.99636614,4,0.0004506,0,-0.00092971,0.00105741,0.00085467
128,554,-0.3730149,-2.28279567,0,-2,0.99658471,4,0.00041233,0,-0.00094684,0.00102701,0.00073513
130,554,-0.37611827,-2.27954507,0,-2,0.99676353,4,0.00050129,0,-0.00096135,0.00100608,0.00061743
132,554,-0.37745556,-2.27570319,0,-2,0.99662066,4,0.00063392,0,-0.00098486,0.00099209,0.00049994
134,554,-0.37881124,-2.27357483,0,-2,0.99651217,4,0.00048398,0,-0.00101171,0.00098817,0.00038227
136,554,-0.37963998,-2.27122021,0,-2,0.99641716,4,0.00046169,0,-0.00104125,0.00099407,0.00026852
138,554,-0.38189539,-2.26994419,0,-2,0.99627489,4,0.00050064,0,-0.00106537,0.00100505,0.00015674
140,554,-0.3845467,-2.27066278,0,-2,0.99634165,4,0.00052374,0,-0.00108997,0.00102114,0.00004966
142,554,-0.38720354,-2.2705946,0,-2,0.99627823,4,0.00053713,0,-0.00112241,0.00104699,-0.00006409
144,554,-0.38716587,-2.27272558,0,-2,0.99632776,4,0.00052409,0,-0.00114909,0.00107974,-0.00017556
146,554,-0.39167193,-2.27454543,0,-2,0.99627483,4,0.00068567,0,-0.00116911,0.00111362,-0.00028581
148,554,-0.39355889,-2.27537107,0,-2,0.99614972,4,0.00069406,0,-0.00119338,0.00115488,-0.00039694
150,554,-0.39692599,-2.27858949,0,-2,0.99602789,5,0.00019349,0,-0.001226,0.00119829,-0.00050667
152,554,-0.39962822,-2.28098178,0,-2,0.99586535,5,0.00029758,0,-0.00125482,0.00124452,-0.00061502
154,554,-0.40119636,-2.28346944,0,-2,0.99586302,5,0.00042628,0,-0.00127826,0.00129444,-0.00072034
156,554,-0.40118548,-2.2864213,0,-2,0.99582374,5,0.00030144,0,-0.00129432,0.00134393,-0.00082015
158,554,-0.40487224,-2.29034567,0,-2,0.99577081,5,0.00025516,0,-0.00131509,0.00140102,-0.00091929
160,554,-0.4069688,-2.29740763,0,-2,0.99555576,5,0.00024457,0,-0.00132169,0.00146084,-0.00101791
162,554,-0.41050863,-2.30488062,0,-2,0.99516433,5,0.000203,0,-0.00132861,0.00152294,-0.00111641
164,554,-0.41187826,-2.31129265,0,-2,0.99488419,5,0.00023466,0,-0.00132517,0.0015935,-0.00121901
166,554,-0.41501853,-2.31835771,0,-2,0.99458265,5,0.00020807,0,-0.00133259,0.0016697,-0.0013172
168,554,-0.41855735,-2.32541919,0,-2,0.99446583,4,0.00094738,0,-0.00134524,0.0017505,-0.00140912
170,554,-0.42082402,-2.3338995,0,-2,0.99488187,4,0.00075461,0,-0.00134033,0.00183791,-0.00150152
172,554,-0.42443269,-2.34125662,0,-2,0.99484944,5,0.0002284,0,-0.00134466,0.0019313,-0.00158775
174,554,-0.42776179,-2.34739065,0,-2,0.99459773,4,0.00078446,0,-0.00133973,0.00202991,-0.00166132
176,554,-0.43114036,-2.35506868,0,-2,0.99483132,5,0.00028205,0,-0.00132133,0.00213173,-0.00172264
178,554,-0.43216482,-2.36400652,0,-2,0.99496448,5,0.00029991,0,-0.00131197,0.00223766,-0.0017732
180,554,-0.43306333,-2.37242007,0,-2,0.9951387,5,0.00029655,0,-0.00130162,0.00234628,-0.00181761
182,554,-0.43632588,-2.38269424,0,-2,0.99526358,5,0.00021935,0,-0.00130105,0.00245957,-0.00185395
184,554,-0.4390226,-2.39108968,0,-2,0.99536014,4,0.00082296,0,-0.00129201,0.00256977,-0.00187909
186,554,-0.44272435,-2.40077353,0,-2,0.99547231,4,0.00056704,0,-0.00129278,0.00267958,-0.00189148
188,554,-0.44102603,-2.41106677,0,-2,0.99541289,4,0.00040987,0,-0.0013047,0.00279102,-0.0018927
190,554,-0.44634467,-2.42183352,0,-2,0.99528909,4,0.00061684,0,-0.00130832,0.00290011,-0.00188372
192,554,-0.44894284,-2.42998624,0,-2,0.99524319,4,0.00060222,0,-0.00132641,0.00300458,-0.00186296
194,554,-0.45111081,-2.43881989,0,-2,0.99557889,4,0.00077193,0,-0.00133172,0.00310374,-0.0018256
196,554,-0.45503321,-2.44716716,0,-2,0.99570131,4,0.00050795,0,-0.00134734,0.00319388,-0.00177702
198,554,-0.45903242,-2.45643449,0,-2,0.99589133,4,0.00054161,0,-0.00134247,0.0032761,-0.00172819
200,554,-0.46194613,-2.46407628,0,-2,0.99608129,4,0.0004166,0,-0.00132295,0.00335261,-0.00167143
202,554,-0.46374583,-2.47336841,0,-2,0.99608308,4,0.00061089,0,-0.00131689,0.00341971,-0.00161043
204,554,-0.46662736,-2.48106408,0,-2,0.99589193,4,0.00054937,0,-0.0013157,0.00347916,-0.00153422
206,554,-0.47013593,-2.48885608,0,-2,0.9959352,4,0.00057465,0,-0.00132254,0.00353462,-0.0014597
208,554,-0.47093463,-2.49723911,0,-2,0.99587977,4,0.00063653,0,-0.0012981,0.00358501,-0.00137953
210,554,-0.47475737,-2.5057292,0,-2,0.99550265,4,0.00082493,0,-0.00127016,0.00363238,-0.00130045
212,554,-0.47416943,-2.51237798,0,-2,0.9950788,5,0.00019404,0,-0.00126631,0.00366931,-0.00124476
214,554,-0.47846583,-2.51929426,0,-2,0.99490535,5,0.00023387,0,-0.00125833,0.00370242,-0.00118912
216,554,-0.47992772,-2.52803445,0,-2,0.99483806,5,0.00018719,0,-0.00125977,0.00372724,-0.00114277
218,554,-0.4811866,-2.53599954,0,-2,0.9948945,5,0.00020613,0,-0.00125986,0.00374584,-0.00109485
220,554,-0.48587769,-2.54247808,0,-2,0.99519151,5,0.00023346,0,-0.00125881,0.00376153,-0.00104485
222,554,-0.4906511,-2.5439136,0,-2,0.99505723,5,0.00020341,0,-0.00125444,0.00377576,-0.00100172
224,554,-0.4913564,-2.55026221,0,-2,0.99499959,5,0.0002043,0,-0.0012491,0.00378678,-0.00095156
226,554,-0.49178606,-2.55531287,0,-2,0.99492913,5,0.00029838,0,-0.0012688,0.00379617,-0.00090232
228,554,-0.4923574,-2.55960464,0,-3,0.99467218,4,0.00051196,0,-0.00126734,0.00380674,-0.00085396
30,556,-0.25506181,-2.53985,0,-3,0.99649203,4,0.00034193,0,-0.00131312,0.00273693,0.00004318
32,556,-0.25829783,-2.53725982,0,-3,0.99636024,4,0.00034182,0,-0.00133946,0.00273812,0.00004597
34,556,-0.25987363,-2.53525186,0,-3,0.99620098,4,0.0004709,0,-0.00137617,0.00273945,0.00004889
36,556,-0.26282004,-2.53113222,0,-2,0.99593258,4,0.00038547,0,-0.00138087,0.00273986,0.00006254
38,556,-0.26455405,-2.52872586,0,-2,0.99598241,4,0.00030357,0,-0.00139821,0.00274215,0.00008072
40,556,-0.26667625,-2.52636361,0,-2,0.99606365,4,0.00027032,0,-0.00141408,0.00274265,0.0000977
42,556,-0.26947194,-2.52402377,0,-2,0.99619174,4,0.00025364,0,-0.00142964,0.00274307,0.00011939
44,556,-0.27180541,-2.52237749,0,-2,0.99629074,4,0.0003029,0,-0.00145181,0.00274334,0.00014095
46,556,-0.27602902,-2.51969647,0,-2,0.99640954,4,0.00026673,0,-0.00145992,0.00274489,0.00017166
48,556,-0.27919531,-2.5160737,0,-2,0.99643898,4,0.00029692,0,-0.00146184,0.00274714,0.00020016
50,556,-0.28121993,-2.51397252,0,-2,0.99627453,4,0.00024777,0,-0.0014668,0.00275065,0.00024046
52,556,-0.28594118,-2.51167154,0,-2,0.99607766,4,0.00024912,0,-0.00146963,0.00275399,0.00028407
54,556,-0.28691792,-2.50694728,0,-2,0.99607098,4,0.00026509,0,-0.00146482,0.00276207,0.00033151
56,556,-0.29083112,-2.50274968,0,-2,0.99601221,4,0.00023684,0,-0.00145518,0.00277215,0.00038785
58,556,-0.29492915,-2.50052619,0,-2,0.99581504,4,0.0003327,0,-0.0014398,0.00278325,0.00044712
60,556,-0.29780573,-2.49595714,0,-2,0.99579316,4,0.00025575,0,-0.00140287,0.00279323,0.00051014
62,556,-0.30337447,-2.49220705,0,-2,0.99571437,4,0.00045158,0,-0.00137509,0.00280385,0.00057649
64,556,-0.30490875,-2.48715782,0,-2,0.99569756,4,0.00049563,0,-0.00134506,0.00281453,0.00064009
66,556,-0.30639476,-2.48450613,0,-2,0.99581826,4,0.00053019,0,-0.00131558,0.00282481,0.00070919
68,556,-0.31015894,-2.48196006,0,-2,0.99593055,4,0.00046757,0,-0.00129825,0.00283237,0.00078317
70,556,-0.31221989,-2.47722268,0,-2,0.99576515,4,0.00033078,0,-0.00127397,0.00283678,0.00085842
72,556,-0.31560969,-2.47159719,0,-2,0.99549747,4,0.00027184,0,-0.00126057,0.00283402,0.000937
74,556,-0.31776986,-2.46599483,0,-2,0.9953236,4,0.0002704,0,-0.0012457,0.00282577,0.00101487
76,556,-0.32071337,-2.46076846,0,-2,0.99515945,4,0.00025114,0,-0.00123726,0.00281376,0.00109897
78,556,-0.32091922,-2.45426226,0,-2,0.99514747,4,0.0002398,0,-0.00122414,0.00279603,0.00117601
80,556,-0.3256557,-2.44789672,0,-2,0.99512833,4,0.00047794,0,-0.00121353,0.00277276,0.0012547
82,556,-0.32924053,-2.44233775,0,-2,0.99528873,4,0.00030938,0,-0.00120623,0.00274084,0.0013291
84,556,-0.3291899,-2.43576431,0,-2,0.99530929,4,0.00039786,0,-0.00120498,0.00269916,0.0013961
86,556,-0.33430511,-2.42752528,0,-2,0.99516159,4,0.00031594,0,-0.00119226,0.00264528,0.00145191
88,556,-0.33694413,-2.4207747,0,-2,0.994995,4,0.0002284,0,-0.00118233,0.0025788,0.00149909
90,556,-0.33946499,-2.41285467,0,-2,0.99499297,4,0.00053233,0,-0.00116119,0.00250032,0.00154542
92,556,-0.34359843,-2.40654087,0,-2,0.99488705,4,0.00053143,0,-0.00114413,0.0024159,0.0015849
94,556,-0.34581885,-2.39749527,0,-2,0.99475646,4,0.00084757,0,-0.00111225,0.00232779,0.00162089
96,556,-0.34378046,-2.3895359,0,-2,0.99456149,4,0.00089892,0,-0.00108207,0.00223527,0.0016453
98,556,-0.3477166,-2.38075161,0,-2,0.99472785,4,0.00056054,0,-0.00104246,0.00214127,0.00166671
100,556,-0.34835425,-2.37290549,0,-2,0.9952544,4,0.00041459,0,-0.00101528,0.00204526,0.00167306
102,556,-0.35355628,-2.36703253,0,-2,0.99542093,4,0.00045465,0,-0.00099487,0.00194577,0.00167053
104,556,-0.35366172,-2.35892081,0,-2,0.99564266,4,0.00037413,0,-0.00097547,0.0018456,0.00165495
106,556,-0.35565594,-2.35054445,0,-2,0.99583441,4,0.00039835,0,-0.00096035,0.00174553,0.00163181
108,556,-0.35619673,-2.34132576,0,-2,0.99569309,4,0.0003836,0,-0.00094816,0.00164527,0.00159821
110,556,-0.35794586,-2.33380914,0,-2,0.99563807,4,0.00030061,0,-0.00093223,0.00154599,0.00155509
112,556,-0.35874853,-2.32565403,0,-2,0.99555612,4,0.00022969,0,-0.00093556,0.00145163,0.00149906
114,556,-0.36034977,-2.31904888,0,-2,0.99570066,4,0.00031083,0,-0.0009369,0.00136241,0.00143799
116,556,-0.36219293,-2.31093502,0,-2,0.99569756,4,0.00040612,0,-0.00091815,0.00127997,0.00136885
118,556,-0.36468577,-2.3066256,0,-2,0.99581772,4,0.00054908,0,-0.00090688,0.00120217,0.00129624
120,556,-0.36551324,-2.30003405,0,-2,0.99591154,4,0.00043506,0,-0.00088956,0.00113478,0.00121279
122,556,-0.368541,-2.29595399,0,-2,0.99604261,4,0.00040971,0,-0.00089293,0.00107727,0.0011137
124,556,-0.36813232,-2.28952122,0,-2,0.99608684,4,0.00030883,0,-0.0008986,0.00102707,0.00100889
126,556,-0.37035,-2.28467679,0,-2,0.99630868,4,0.00049283,0,-0.00089814,0.00098769,0.00089505
128,556,-0.371218,-2.28133368,0,-2,0.99652976,4,0.00047308,0,-0.00091322,0.00095758,0.0007768
130,556,-0.3754797,-2.27749372,0,-2,0.99669677,4,0.00067442,0,-0.00092325,0.00093795,0.00066007
132,556,-0.37707362,-2.2736752,0,-2,0.99652451,4,0.00075817,0,-0.00094356,0.00092569,0.00054279
134,556,-0.37853673,-2.27123141,0,-2,0.996391,4,0.00054739,0,-0.00096789,0.00092293,0.00042566
136,556,-0.37938479,-2.26805592,0,-2,0.99626523,4,0.00049656,0,-0.00099219,0.00093083,0.0003106
138,556,-0.38159767,-2.26760578,0,-2,0.9960956,4,0.00053693,0,-0.00101209,0.0009443,0.00019716
140,556,-0.38366812,-2.26746798,0,-2,0.99619842,4,0.00059719,0,-0.00103254,0.00096229,0.00008847
142,556,-0.38659412,-2.26783919,0,-2,0.99621934,4,0.00064439,0,-0.00106042,0.0009897,-0.00002843
144,556,-0.38627106,-2.26997375,0,-2,0.99626631,4,0.00053578,0,-0.00108503,0.00102524,-0.00014255
146,556,-0.3916319,-2.27127004,0,-2,0.99615026,4,0.00073014,0,-0.00110418,0.00106328,-0.00025763
148,556,-0.3930932,-2.27229047,0,-2,0.99600536,4,0.00072203,0,-0.00112786,0.00110865,-0.00037348
150,556,-0.39681283,-2.27549076,0,-2,0.99588013,5,0.00022755,0,-0.0011617,0.00115544,-0.000488
152,556,-0.39895076,-2.27849722,0,-2,0.9957642,5,0.00028394,0,-0.00119276,0.00120593,-0.00060093
154,556,-0.40029162,-2.28106999,0,-2,0.99585891,5,0.00039795,0,-0.00122003,0.00125967,-0.00071046
156,556,-0.40064836,-2.28381109,0,-2,0.99586183,5,0.00027356,0,-0.00124206,0.00131151,-0.00081299
158,556,-0.4041917,-2.28739762,0,-2,0.99585825,5,0.00025824,0,-0.00126768,0.00137097,-0.00091401
160,556,-0.40584058,-2.2946353,0,-2,0.99565488,5,0.00023826,0,-0.00127938,0.00143317,-0.00101292
162,556,-0.40926135,-2.30180669,0,-2,0.99524724,5,0.00020024,0,-0.00129427,0.00149735,-0.00111192
164,556,-0.4106009,-2.30808544,0,-2,0.99499446,5,0.00025942,0,-0.00129613,0.00156937,-0.00121313
166,556,-0.41339308,-2.31499505,0,-2,0.99469393,5,0.00022291,0,-0.00130873,0.00164627,-0.00130936
168,556,-0.41647801,-2.32104683,0,-2,0.99459004,4,0.00085098,0,-0.00132463,0.00172906,-0.00139954
170,556,-0.41936216,-2.33047271,0,-2,0.99496633,4,0.00062392,0,-0.00132638,0.00181799,-0.00149053
172,556,-0.42272201,-2.33755016,0,-2,0.99495029,5,0.0002455,0,-0.00133445,0.00191342,-0.00157506
174,556,-0.42643195,-2.34348369,0,-2,0.99471676,4,0.0006969,0,-0.00133495,0.00201332,-0.00164745
176,556,-0.42918813,-2.35087585,0,-2,0.99493241,5,0.00024555,0,-0.00131952,0.00211554,-0.00170646
178,556,-0.43001944,-2.35980201,0,-2,0.99508536,5,0.00028376,0,-0.00131228,0.00222114,-0.00175524
180,556,-0.43134481,-2.3678658,0,-2,0.99529302,5,0.00027856,0,-0.00130507,0.00232798,-0.0017991
182,556,-0.43420008,-2.37781906,0,-2,0.99541342,5,0.00020633,0,-0.00130535,0.00243987,-0.00183321
184,556,-0.43756044,-2.3865571,0,-2,0.99552912,4,0.00079885,0,-0.00129634,0.00254918,-0.00185903
186,556,-0.44146693,-2.39526677,0,-2,0.99545813,4,0.0006221,0,-0.0012942,0.0026564,-0.00187173
188,556,-0.44034442,-2.40514064,0,-2,0.99536848,4,0.00043937,0,-0.0013008,0.00276593,-0.0018731
190,556,-0.44572312,-2.4159193,0,-2,0.99522817,4,0.0006113,0,-0.00130069,0.00287198,-0.00186669
192,556,-0.44878757,-2.42405415,0,-2,0.99518764,4,0.00056322,0,-0.00131487,0.00297331,-0.00185
194,556,-0.45089376,-2.43284321,0,-2,0.99552393,4,0.00073332,0,-0.00131635,0.00306982,-0.00181715
196,556,-0.45395836,-2.44035482,0,-2,0.99566984,4,0.00061706,0,-0.00133111,0.00315757,-0.00177387
198,556,-0.45694414,-2.44888854,0,-2,0.99583763,4,0.00060165,0,-0.0013235,0.00323907,-0.0017296
200,556,-0.45968619,-2.45628905,0,-2,0.99604398,4,0.00034502,0,-0.00130154,0.00331397,-0.00167716
202,556,-0.46150011,-2.46495008,0,-2,0.99610019,4,0.00058377,0,-0.00129251,0.00338004,-0.00162012
204,556,-0.46369365,-2.47272182,0,-2,0.99591804,4,0.0004853,0,-0.00128764,0.00343913,-0.00154733
206,556,-0.46716076,-2.48076439,0,-2,0.99597073,4,0.00052977,0,-0.00128918,0.00349564,-0.00147463
208,556,-0.46857148,-2.48907542,0,-2,0.99588883,4,0.00035176,0,-0.00126353,0.00354784,-0.00139753
210,556,-0.47270378,-2.49753785,0,-2,0.99556768,4,0.00059158,0,-0.0012339,0.00359769,-0.00132109
212,556,-0.47285029,-2.50374603,0,-2,0.99513143,4,0.00093455,0,-0.00122889,0.0036348,-0.00126612
214,556,-0.4759784,-2.51137567,0,-2,0.99494171,5,0.00020013,0,-0.00122022,0.00366976,-0.00121086
216,556,-0.47736388,-2.52037287,0,-2,0.99479663,5,0.00018822,0,-0.00122122,0.00369709,-0.00116446
218,556,-0.47822493,-2.52705407,0,-2,0.99489987,5,0.0001991,0,-0.00122252,0.00371802,-0.00111647
220,556,-0.4823043,-2.5329268,0,-2,0.99519217,5,0.00021927,0,-0.00122324,0.00373557,-0.00106723
222,556,-0.48715937,-2.53457904,0,-2,0.9951092,5,0.00016508,0,-0.00121857,0.00375228,-0.00102383
224,556,-0.48836955,-2.54088306,0,-2,0.99500334,5,0.00016207,0,-0.00121114,0.00376663,-0.00097439
226,556,-0.48853245,-2.54600763,0,-2,0.99494064,5,0.00023055,0,-0.00122796,0.00377989,-0.00092468
228,556,-0.4896425,-2.55082989,0,-2,0.99467474,5,0.00030332,0,-0.00122462,0.00379207,-0.00087332
30,558,-0.25688288,-2.5334239,0,-2,0.99664229,4,0.00017927,0,-0.00128564,0.00269069,0.00004628
32,558,-0.25982356,-2.53129029,0,-2,0.99650884,4,0.00017918,0,-0.00131054,0.00268965,0.00005087
34,558,-0.26119733,-2.52926779,0,-2,0.99634421,4,0.00035248,0,-0.00134898,0.00268831,0.00005646
36,558,-0.26477033,-2.52539086,0,-2,0.99599022,4,0.00044696,0,-0.00135592,0.0026855,0.00007166
38,558,-0.26607826,-2.52290654,0,-2,0.99601322,4,0.00053602,0,-0.00137459,0.00268485,0.00009117
40,558,-0.26837778,-2.52083707,0,-2,0.99605018,4,0.0002668,0,-0.0013901,0.00268271,0.0001096
42,558,-0.27142254,-2.51833367,0,-2,0.99615031,4,0.00026653,0,-0.00140726,0.0026801,0.00013419
44,558,-0.27393112,-2.51693606,0,-2,0.99623883,4,0.00028804,0,-0.00142957,0.00267783,0.00015801
46,558,-0.27866653,-2.5142343,0,-2,0.99632204,4,0.00025767,0,-0.00143568,0.00267735,0.00019202
48,558,-0.28113842,-2.5109272,0,-2,0.9963659,4,0.00025998,0,-0.00143556,0.00267684,0.00022399
50,558,-0.28308555,-2.50886869,0,-2,0.99623424,4,0.00024211,0,-0.00144106,0.00267777,0.00026756
52,558,-0.28784552,-2.50642562,0,-2,0.99607539,4,0.00022908,0,-0.00144201,0.00267932,0.00031563
54,558,-0.2893624,-2.50137973,0,-2,0.99614149,4,0.00023472,0,-0.00143705,0.00268529,0.00036818
56,558,-0.29303947,-2.49760747,0,-2,0.99605322,4,0.00027665,0,-0.00142803,0.00269246,0.00042796
58,558,-0.29684293,-2.4953773,0,-2,0.9958123,4,0.00038708,0,-0.00141221,0.00270131,0.00048924
60,558,-0.2995128,-2.49089265,0,-2,0.99578822,4,0.00025277,0,-0.00137552,0.00270893,0.00055472
62,558,-0.30510455,-2.48710132,0,-2,0.99571294,4,0.00030828,0,-0.00134719,0.00271755,0.00062316
64,558,-0.30566856,-2.48165798,0,-2,0.99568856,4,0.00051002,0,-0.0013174,0.00272578,0.00068839
66,558,-0.30722561,-2.47957826,0,-2,0.99580324,4,0.00059933,0,-0.00128905,0.00273467,0.00075854
68,558,-0.31025615,-2.47658587,0,-2,0.99593878,4,0.00046651,0,-0.00127021,0.00274004,0.00083208
70,558,-0.31239533,-2.47100687,0,-2,0.99584693,4,0.00028717,0,-0.00124583,0.00274275,0.00090665
72,558,-0.31524059,-2.46489477,0,-2,0.99561656,4,0.0002259,0,-0.0012331,0.00273933,0.00098503
74,558,-0.3175025,-2.45995116,0,-2,0.99547589,4,0.00028305,0,-0.00121981,0.00273082,0.00106156
76,558,-0.32015818,-2.45479417,0,-2,0.99534732,4,0.00017664,0,-0.00121422,0.0027186,0.00114361
78,558,-0.31992847,-2.44926524,0,-2,0.99536455,3,0.00098481,0,-0.00120274,0.0027007,0.00121777
80,558,-0.3244651,-2.44340014,0,-2,0.99530643,4,0.00040689,0,-0.00119555,0.00267809,0.0012941
82,558,-0.32831916,-2.43842578,0,-2,0.99541867,4,0.00024036,0,-0.00119156,0.00264619,0.00136592
84,558,-0.32869908,-2.43197536,0,-2,0.99537688,4,0.00021964,0,-0.00119267,0.00260489,0.0014285
86,558,-0.33350337,-2.42455316,0,-2,0.9951942,4,0.00019061,0,-0.00118133,0.00255409,0.00147955
88,558,-0.3358216,-2.41768646,0,-2,0.99495637,4,0.000167,0,-0.00117323,0.00249009,0.00152275
90,558,-0.33823115,-2.40987349,0,-2,0.99495137,4,0.00047608,0,-0.00115188,0.00241509,0.00156643
92,558,-0.34197825,-2.40356493,0,-2,0.99481833,4,0.00051357,0,-0.00113411,0.00233305,0.00160433
94,558,-0.34495962,-2.39404321,0,-2,0.99466288,4,0.00081586,0,-0.00110134,0.00224655,0.00163943
96,558,-0.34380969,-2.38656878,0,-2,0.99444294,4,0.00098893,0,-0.00107215,0.00215494,0.00166373
98,558,-0.34787616,-2.378016,0,-2,0.99457556,4,0.00058821,0,-0.00103061,0.00206179,0.00168321
100,558,-0.34910768,-2.36961269,0,-2,0.9951539,4,0.00035902,0,-0.00100195,0.00196744,0.00168899
102,558,-0.35419387,-2.36441851,0,-2,0.99535984,4,0.00044255,0,-0.00097944,0.00187037,0.00168503
104,558,-0.35409954,-2.35683918,0,-2,0.99559218,4,0.00036157,0,-0.0009589,0.00177156,0.00166842
106,558,-0.35627443,-2.34840631,0,-2,0.99577922,4,0.00037343,0,-0.00094231,0.00167292,0.00164538
108,558,-0.35739174,-2.33990312,0,-2,0.9956454,4,0.00046957,0,-0.00092962,0.00157302,0.00161334
110,558,-0.3586289,-2.33218098,0,-2,0.99559921,4,0.00039235,0,-0.00091304,0.00147452,0.00157179
112,558,-0.35914895,-2.32371163,0,-2,0.99553561,4,0.00034757,0,-0.00091495,0.00138064,0.00151733
114,558,-0.36050609,-2.31699538,0,-2,0.9956848,4,0.00035047,0,-0.00091488,0.00129288,0.00145882
116,558,-0.36221683,-2.30853868,0,-2,0.99566841,4,0.0004619,0,-0.00089592,0.00121166,0.00139154
118,558,-0.36492661,-2.30406833,0,-2,0.99578285,4,0.00088208,0,-0.00088237,0.00113383,0.00132034
120,558,-0.36606717,-2.29705071,0,-2,0.99587548,4,0.00062953,0,-0.00086421,0.00106435,0.00123825
122,558,-0.36902916,-2.29336023,0,-2,0.99601752,4,0.00049115,0,-0.00086705,0.00100374,0.00114242
124,558,-0.36948895,-2.28751516,0,-2,0.99612349,4,0.00030746,0,-0.00087231,0.00095241,0.00104001
126,558,-0.37117845,-2.28259397,0,-2,0.99634111,4,0.00045861,0,-0.00087237,0.00091229,0.00092829
128,558,-0.37177864,-2.279953,0,-2,0.99661255,4,0.00050454,0,-0.00088499,0.00088171,0.00081257
130,558,-0.37630773,-2.27691793,0,-2,0.9967854,4,0.00065246,0,-0.00089237,0.00086265,0.00069785
132,558,-0.37750289,-2.27287173,0,-2,0.99660784,4,0.00065761,0,-0.00090957,0.0008525,0.00058119
134,558,-0.37843236,-2.27107716,0,-2,0.99644095,4,0.00052736,0,-0.00093176,0.00084998,0.00046457
136,558,-0.37932998,-2.2674067,0,-2,0.99633729,4,0.00046236,0,-0.00095229,0.00085727,0.00035025
138,558,-0.38115883,-2.26747251,0,-2,0.99614203,4,0.00051973,0,-0.00096969,0.0008713,0.00023641
140,558,-0.38247508,-2.26638532,0,-2,0.99626374,4,0.00057293,0,-0.00098682,0.0008929,0.00012723
142,558,-0.38623273,-2.26698041,0,-2,0.99628031,4,0.00064146,0,-0.00101105,0.00092325,0.00000846
144,558,-0.38602814,-2.26880693,0,-2,0.99631399,4,0.00051168,0,-0.00103386,0.000962,-0.00010861
146,558,-0.39110756,-2.26996088,0,-2,0.99617654,4,0.00063516,0,-0.00105131,0.00100346,-0.00022746
148,558,-0.39254239,-2.27074814,0,-2,0.9960196,4,0.0005646,0,-0.00107496,0.00105356,-0.00034714
150,558,-0.39609715,-2.27452326,0,-2,0.99593431,4,0.00092753,0,-0.00110995,0.00110479,-0.00046563
152,558,-0.39813849,-2.27717113,0,-2,0.99583429,4,0.00080942,0,-0.00114224,0.00116199,-0.00058216
154,558,-0.39973333,-2.27949357,0,-2,0.99599898,5,0.00029835,0,-0.00117239,0.00122119,-0.00069515
156,558,-0.39979327,-2.28196883,0,-2,0.99601609,5,0.00020722,0,-0.00119792,0.00127875,-0.00080095
158,558,-0.40260646,-2.28494167,0,-2,0.9960345,5,0.00021382,0,-0.00122737,0.00134196,-0.00090374
160,558,-0.40455952,-2.29124546,0,-2,0.99583763,5,0.00020565,0,-0.00124416,0.00140763,-0.00100356
162,558,-0.40736461,-2.29773879,0,-2,0.99545389,5,0.00020052,0,-0.00126534,0.0014739,-0.00110329
164,558,-0.40880919,-2.3036406,0,-2,0.99523568,5,0.00026018,0,-0.00127253,0.00154749,-0.00120376
166,558,-0.41167742,-2.31006217,0,-2,0.99497801,5,0.00020494,0,-0.00129027,0.00162648,-0.00129858
168,558,-0.41447544,-2.31576681,0,-2,0.99485749,4,0.00082752,0,-0.00130874,0.00171163,-0.00138756
