x,y,u,ux,uy,v,vx,vy
62,36,-0.42511016,-0.0003466,-0.00058399,-4.13812447,-0.00085364,0.00231373
64,36,-0.42597035,0.00016034,-0.00062881,-4.13960171,-0.00089371,0.002244
66,36,-0.4269923,-0.00018561,-0.00064154,-4.13975,-0.00074664,0.00231385
68,36,-0.42620623,-0.0001232,-0.00083899,-4.14126587,-0.00048734,0.0024097
70,36,-0.42760855,0.0000453,-0.00040352,-4.14246416,-0.00037216,0.00248611
72,36,-0.42581952,0.00009215,-0.00033797,-4.14213276,-0.00014294,0.00258231
74,36,-0.429066,-0.00009096,-0.00045045,-4.14177752,-0.00002925,0.00257313
76,36,-0.42712453,-0.00016022,-0.0005348,-4.1422801,-0.00014062,0.00267005
78,36,-0.42799899,-0.00018394,-0.00042112,-4.14456177,0.00008751,0.00281942
80,36,-0.42994812,-0.00039971,-0.00068338,-4.14492798,0.00025565,0.002841
82,36,-0.42538372,-0.00029534,-0.00039482,-4.1453371,-0.00006241,0.00274646
84,36,-0.42868999,-0.00006467,-0.0003955,-4.14541531,-0.00020531,0.00287604
86,36,-0.42966717,-0.0002591,-0.00031714,-4.14623213,-0.0000996,0.00266862
88,36,-0.42845035,-0.00001305,-0.00021541,-4.14733696,-0.00002248,0.00281799
90,36,-0.42965546,-0.00030291,-0.00034122,-4.14826107,-0.00032454,0.00258482
92,36,-0.42974427,0.00000322,-0.00013728,-4.14624882,-0.00053319,0.00272083
94,36,-0.43061015,-0.00006783,-0.00006851,-4.14536095,-0.00030896,0.00275707
96,36,-0.43108374,-0.00015342,-0.00003618,-4.14353848,-0.00003346,0.00287437
98,36,-0.43180886,-0.00030017,-0.00001166,-4.14455557,-0.00006312,0.00280702
100,36,-0.4319452,-0.00039804,0.00018775,-4.14548016,-0.00024193,0.00278044
102,36,-0.4313305,-0.00019205,0.00023991,-4.14614725,-0.00000927,0.0029217
104,36,-0.43485561,-0.00014555,0.00009521,-4.14731503,0.00017887,0.00275016
106,36,-0.43270296,0.00004303,0.00001205,-4.14782381,0.00011019,0.00250852
108,36,-0.43365392,-0.00029981,0.00006551,-4.15032196,0.00034531,0.00249982
110,36,-0.4345907,-0.00048375,-0.00002569,-4.14864683,0.00015305,0.00256562
112,36,-0.43513256,-0.00031805,0.00008822,-4.14868355,0.00018815,0.00244319
114,36,-0.43594506,-0.00037718,0.00015074,-4.14889908,-0.0000543,0.00253749
116,36,-0.43614891,-0.00023603,0.0004038,-4.14751577,-0.00007548,0.00249243
118,36,-0.43599442,-0.00045252,0.00022627,-4.14803123,-0.00017229,0.00231671
120,36,-0.43593109,-0.00025684,0.00049637,-4.14864731,-0.00008444,0.00235653
122,36,-0.43638694,-0.00063992,0.00056843,-4.14746189,-0.0003322,0.0023247
124,36,-0.44084656,-0.00023448,0.00035841,-4.14872789,-0.00069484,0.00238717
126,36,-0.44059265,-0.00014549,0.00047967,-4.14771795,-0.00026714,0.00242555
128,36,-0.43977627,-0.0002352,0.00041266,-4.1474762,0.00014288,0.00237453
130,36,-0.44016394,-0.00013435,0.00056099,-4.14870358,0.00047024,0.00223398
132,36,-0.44194737,-0.00077152,0.00017805,-4.14851284,0.00015804,0.00234568
134,36,-0.4416379,-0.00022149,0.00049648,-4.14746571,0.00014546,0.00223672
136,36,-0.44251522,-0.00053471,0.00037803,-4.14860964,0.00020013,0.00210512
138,36,-0.44513822,-0.00029874,0.00065655,-4.15005827,0.00040613,0.00227869
140,36,-0.44415161,-0.00017124,0.00052295,-4.14778042,-0.0000228,0.00238001
142,36,-0.44372401,0.00002062,0.00025573,-4.14850998,0.00019387,0.00237608
144,36,-0.44281739,-0.00021988,0.00029795,-4.14898777,0.00011218,0.0022552
146,36,-0.44379461,-0.00005114,0.00033189,-4.14865065,-0.00009039,0.00218165
148,36,-0.44531152,-0.0005281,0.00015005,-4.14934254,-0.00016183,0.00226367
150,36,-0.44900441,-0.00054532,0.0000922,-4.14865303,-0.00012727,0.0023514
152,36,-0.44944686,-0.00032276,-0.00014416,-4.14879751,-0.00031693,0.00252664
154,36,-0.45124388,-0.00073063,-0.00019806,-4.14890194,-0.00043023,0.00254345
156,36,-0.45114967,-0.0006054,-0.00039503,-4.14595604,-0.00003882,0.00250804
158,36,-0.45190158,-0.00052243,-0.0004014,-4.14496326,0.00025632,0.00258493
160,36,-0.45214573,-0.00048566,-0.00035349,-4.14620733,0.00044677,0.00255561
162,36,-0.45285019,-0.00027901,-0.00024372,-4.14541626,0.00065467,0.00246191
164,36,-0.45589915,-0.00064826,-0.00021775,-4.14504623,0.00064434,0.00236142
166,36,-0.45333302,-0.00092661,-0.00051686,-4.14344406,0.00076992,0.0024153
168,36,-0.45591265,-0.00047523,-0.00040778,-4.14212275,0.00095529,0.00237727
170,36,-0.45601317,-0.00035018,-0.00049221,-4.14291954,0.00052638,0.00227714
172,36,-0.45712847,-0.00039971,-0.00031054,-4.14209461,0.00058184,0.00223899
174,36,-0.458186,-0.00012743,-0.00045708,-4.13918734,0.00054022,0.00201333
176,36,-0.46023938,-0.00012463,-0.00030036,-4.13988686,0.00046581,0.00223911
178,36,-0.46067768,-0.00001341,-0.00042112,-4.13943672,0.00029264,0.00237584
180,36,-0.46086439,0.00004911,-0.00047962,-4.13807631,-0.00008829,0.00231028
182,36,-0.46073976,0.00014365,-0.00029711,-4.13688946,-0.00006631,0.00246668
184,36,-0.45991194,-0.00023139,-0.00021467,-4.13666582,-0.00004027,0.0023694
186,36,-0.46038768,-0.00044948,0.00013096,-4.13614225,-0.00041897,0.00243258
188,36,-0.46169725,-0.00082171,-0.00008949,-4.13779354,-0.00053079,0.00239229
190,36,-0.46323985,-0.00058079,-0.0001047,-4.13944244,-0.00026274,0.00250399
192,36,-0.46515557,-0.00084215,0.0000409,-4.14021826,-0.00053652,0.00241888
194,36,-0.46624601,-0.00078321,-0.0002915,-4.13863087,-0.00022518,0.00228298
196,36,-0.46705249,-0.00045502,-0.00029042,-4.13985538,-0.00026237,0.002195
198,36,-0.46693268,-0.00040638,-0.00032734,-4.14120436,-0.00039709,0.00224221
200,36,-0.46716589,-0.0005849,-0.00013572,-4.14357853,-0.00030419,0.00237632
202,36,-0.46835363,-0.00049078,-0.00055223,-4.14388704,-0.00030462,0.00245118
204,36,-0.46970624,-0.00065207,-0.00019709,-4.14303398,-0.00027977,0.00270236
206,36,-0.47109517,-0.00066578,-0.00029566,-4.14471769,-0.00037015,0.00269878
208,36,-0.47186416,-0.00004935,-0.00025234,-4.14505434,-0.00040107,0.00280273
210,36,-0.47014788,-0.000283,-0.0003543,-4.14549494,-0.00021849,0.00311935
212,36,-0.47494039,-0.00002867,-0.0003887,-4.14624119,-0.0003622,0.00296378
214,36,-0.47250289,-0.00002998,-0.00017352,-4.14696789,-0.0001994,0.00294948
216,36,-0.47617799,-0.00028807,-0.00032659,-4.14823532,-0.00021162,0.00288963
218,36,-0.47507504,-0.00012362,-0.00029784,-4.14807081,-0.00014813,0.002985
220,36,-0.47614986,-0.00017935,-0.00024589,-4.14602041,-0.00007943,0.00302958
222,36,-0.47440508,0.00009227,-0.00000484,-4.14673758,-0.00024893,0.00313437
224,36,-0.47411215,-0.00021982,-0.00014971,-4.14809227,-0.00028919,0.00321782
226,36,-0.47232321,0.00005889,-0.00012055,-4.14852238,0.00011103,0.00318325
228,36,-0.47295567,0.00008023,0.00006218,-4.15043497,-0.00024039,0.00358856
30,38,-0.41708836,-0.00004542,-0.00023388,-4.11819124,-0.00032335,0.00291657
32,38,-0.41721806,-0.00011635,-0.00046065,-4.11865091,-0.00051406,0.00302577
34,38,-0.42074931,-0.00071138,-0.00048646,-4.1206069,-0.00013759,0.00293684
36,38,-0.41841641,0.00008142,-0.00052823,-4.1192584,-0.0004382,0.00297594
38,38,-0.41978183,-0.00044101,-0.00051494,-4.12073278,-0.00008129,0.00302672
40,38,-0.42132288,-0.0006392,-0.00024901,-4.12193823,0.00007538,0.00310767
42,38,-0.4248147,-0.00022453,-0.00037314,-4.12325811,0.00010466,0.00307989
44,38,-0.42466858,-0.00033653,-0.00057508,-4.12349749,0.00002821,0.00294542
46,38,-0.42350668,-0.00021458,-0.00061018,-4.1235075,-0.00026614,0.00267911
48,38,-0.4253163,-0.00037014,-0.00064078,-4.12298679,-0.00031307,0.00270867
50,38,-0.42340401,-0.00065017,-0.00085729,-4.1267252,-0.00026921,0.00269473
52,38,-0.42508692,-0.00048423,-0.00064722,-4.12737131,-0.00036063,0.00273621
54,38,-0.42562056,-0.00027668,-0.00045961,-4.12776804,-0.00049844,0.00254309
56,38,-0.42621294,-0.00031096,-0.00055142,-4.12783051,-0.00059062,0.00253129
58,38,-0.42770272,-0.00025165,-0.00052552,-4.13061666,-0.00111204,0.00251877
60,38,-0.42737606,-0.00045156,-0.00061554,-4.13197708,-0.0009792,0.00239921
62,38,-0.42728087,-0.00026137,-0.00064067,-4.13157749,-0.00083183,0.00249827
64,38,-0.42836568,0.00028837,-0.00069758,-4.13331747,-0.00079224,0.00233364
66,38,-0.4293249,-0.00007421,-0.00065977,-4.13401747,-0.00066778,0.00232697
68,38,-0.42702582,0.00004208,-0.00070774,-4.13566637,-0.00050222,0.00245082
70,38,-0.42788184,0.00013697,-0.00049287,-4.1371088,-0.0004018,0.0024904
72,38,-0.42609575,0.0002439,-0.00046779,-4.13675261,-0.00020768,0.00253987
74,38,-0.42910254,0.00003803,-0.00052355,-4.13665104,-0.00001369,0.00251865
76,38,-0.42743605,-0.00006926,-0.00057608,-4.13673878,-0.00008264,0.00250351
78,38,-0.42810774,-0.00003761,-0.00062868,-4.13894987,0.0000896,0.00271213
80,38,-0.42994666,-0.00026619,-0.00082392,-4.13932419,0.00013282,0.00275064
82,38,-0.42608693,-0.00035125,-0.00059773,-4.14032221,-0.00023249,0.00265324
84,38,-0.42846644,-0.00007188,-0.00050522,-4.14047575,-0.00034531,0.00272465
86,38,-0.42984277,-0.00028491,-0.0004704,-4.14104223,-0.00032342,0.00261557
88,38,-0.42814881,0.0000205,-0.00034456,-4.14222813,-0.00018478,0.00277722
90,38,-0.4294391,-0.00027144,-0.00041691,-4.14317703,-0.00039061,0.00255632
92,38,-0.42933887,0.00003397,-0.0002329,-4.14085102,-0.00051387,0.00287199
94,38,-0.42998084,-0.00008684,-0.00013135,-4.13993359,-0.00017592,0.00266242
96,38,-0.43002546,-0.00011891,-0.00008415,-4.13829851,0.00012391,0.00272095
98,38,-0.43076101,-0.00030613,0.00000323,-4.13945246,0.00002375,0.00268686
100,38,-0.43049067,-0.00040144,0.00018172,-4.14036274,-0.00020088,0.00270128
102,38,-0.43080017,-0.00013876,0.00027138,-4.14088774,0.0000335,0.0027523
104,38,-0.43431824,-0.00001049,0.00015639,-4.14182568,0.00021873,0.00256634
106,38,-0.43188408,0.00019312,0.00010202,-4.14283752,0.00013649,0.00235868
108,38,-0.43275675,-0.00015366,0.0000955,-4.14525795,0.00038017,0.00240481
110,38,-0.43398723,-0.00030142,0.00007061,-4.14349508,0.00018349,0.00250256
112,38,-0.43401721,-0.00015467,0.00032171,-4.14351368,0.0001531,0.00234723
114,38,-0.43462932,-0.00034398,0.0002254,-4.14229822,-0.0000977,0.00256217
116,38,-0.43432418,-0.00024629,0.00053804,-4.14143896,-0.00018036,0.00247848
118,38,-0.43450853,-0.00052553,0.00035346,-4.14190054,-0.00038407,0.00228453
120,38,-0.43495673,-0.00037593,0.00055003,-4.14292812,-0.00023613,0.00238097
122,38,-0.4350923,-0.00071502,0.00042788,-4.14203978,-0.0003454,0.00218678
124,38,-0.43976885,-0.00043529,0.00025464,-4.14264584,-0.00058657,0.00237572
126,38,-0.44017926,-0.00021791,0.00046137,-4.14226055,-0.00007345,0.00246871
128,38,-0.43931285,-0.00033265,0.00028962,-4.14222145,0.00029522,0.00237846
130,38,-0.44081411,-0.00032663,0.00027687,-4.14331245,0.00048144,0.00227106
132,38,-0.44136354,-0.00078607,0.00000837,-4.14270067,0.00014539,0.00231731
134,38,-0.44144675,-0.00031132,0.0003894,-4.14183474,0.00012132,0.00220287
136,38,-0.44261909,-0.00069815,0.00012374,-4.14369726,0.00014978,0.00226521
138,38,-0.44506949,-0.00037307,0.00061962,-4.14441586,0.00040944,0.00234818
140,38,-0.44360474,-0.00021225,0.00053542,-4.14208412,-0.00007061,0.0023942
142,38,-0.44375828,0.00000715,0.00026708,-4.14301682,0.00020937,0.00242507
144,38,-0.44325626,-0.00023144,0.00021426,-4.14314747,-0.00000759,0.00219917
146,38,-0.44428399,0.00001526,0.00023396,-4.14254999,-0.00034642,0.00223994
148,38,-0.445344,-0.00049812,0.00022034,-4.14385557,-0.00028402,0.00217116
150,38,-0.44939584,-0.00058085,0.00030668,-4.14305735,-0.00015453,0.00227761
152,38,-0.44946989,-0.00044543,0.00009132,-4.14341593,-0.00046991,0.0023874
154,38,-0.45165297,-0.00075668,0.00020533,-4.14407921,-0.00055711,0.00243354
156,38,-0.45104599,-0.00068796,0.00000455,-4.141541,-0.00003926,0.00226581
158,38,-0.45152885,-0.00051689,0.00004872,-4.14085817,0.00025693,0.00224829
160,38,-0.45163965,-0.000494,0.00009438,-4.14239025,0.00037737,0.00223327
162,38,-0.45202482,-0.00028569,0.00029546,-4.14087439,0.00054845,0.00214422
164,38,-0.45473224,-0.00047576,0.00016171,-4.14097309,0.00060897,0.00201583
166,38,-0.45376602,-0.00085557,0.00010184,-4.13902903,0.00077093,0.00216353
168,38,-0.45631206,-0.00049764,0.00013832,-4.13812065,0.00086521,0.00199127
170,38,-0.45724213,-0.00046587,-0.00007575,-4.13877201,0.00045432,0.00198817
172,38,-0.45857453,-0.00050259,0.00003447,-4.13827991,0.00056748,0.00188899
174,38,-0.45972586,-0.00017148,-0.00013939,-4.136621,0.00063978,0.00165105
176,38,-0.46162257,-0.00027263,0.0000102,-4.13599491,0.00052996,0.00177777
178,38,-0.46205851,-0.00018656,-0.00017709,-4.13590384,0.00028795,0.00192666
180,38,-0.46287599,-0.00008506,-0.00023251,-4.13420391,-0.00005374,0.00185227
182,38,-0.46283692,0.00006688,-0.00005006,-4.13278818,-0.00004374,0.00191689
184,38,-0.46123791,-0.00042653,-0.00019828,-4.13301849,0.00009475,0.00192726
186,38,-0.4615621,-0.00066578,0.0002202,-4.13095617,-0.00020946,0.00203288
188,38,-0.46272895,-0.00096077,-0.00006166,-4.13282156,-0.00037497,0.00198686
190,38,-0.46563753,-0.0007726,0.00002588,-4.13425875,-0.00003656,0.00212634
192,38,-0.46768314,-0.00091499,0.00007074,-4.13498783,-0.00039448,0.00235891
194,38,-0.46839687,-0.0008027,-0.00023576,-4.13407135,-0.00011683,0.00222528
196,38,-0.46974331,-0.00038123,-0.00027958,-4.13525772,-0.00021826,0.00221419
198,38,-0.46983829,-0.00024855,-0.00026243,-4.13692808,-0.00024686,0.00217748
200,38,-0.46934348,-0.00046676,-0.00018595,-4.13873911,-0.00027553,0.00240016
202,38,-0.46969515,-0.00042474,-0.00039188,-4.13857555,-0.00022088,0.00258505
204,38,-0.47153509,-0.00079459,-0.00001865,-4.13740873,-0.00014806,0.00273097
206,38,-0.47197312,-0.00053364,-0.0001778,-4.13891745,-0.00030415,0.00283563
208,38,-0.47331512,-0.00000954,-0.00009873,-4.13920832,-0.00017477,0.00302684
210,38,-0.47182578,-0.00026876,-0.00018354,-4.13972759,-0.00004606,0.00316119
212,38,-0.47649527,-0.0000006,-0.00008489,-4.14046526,-0.00039041,0.00301945
214,38,-0.47416815,-0.00008774,0.00011405,-4.14100838,-0.00029932,0.00301814
216,38,-0.47755477,-0.0002172,-0.00010744,-4.14221954,-0.00029429,0.00302458
218,38,-0.47611931,-0.00013089,-0.00004869,-4.14150763,-0.0002441,0.00316072
220,38,-0.47722012,-0.0001049,-0.00003071,-4.1394701,-0.00007995,0.00315928
222,38,-0.47541335,0.00022256,0.00006324,-4.14013958,-0.00016648,0.00322556
224,38,-0.47540805,-0.00027561,-0.00012325,-4.14230871,-0.00019949,0.00322926
226,38,-0.47353187,0.00004792,-0.00014899,-4.14238596,0.00017375,0.00313842
228,38,-0.47519904,-0.00002223,-0.00001061,-4.14466476,-0.00022527,0.00353599
30,40,-0.41791171,-0.00002253,0.00002418,-4.11270571,-0.00021956,0.00303066
32,40,-0.41820922,-0.00011814,-0.00020545,-4.11301279,-0.00040536,0.00312924
34,40,-0.42247123,-0.00052202,-0.0000961,-4.11461353,-0.00022512,0.00310194
36,40,-0.41999179,0.00020242,-0.00021664,-4.11377811,-0.00056676,0.00310552
38,40,-0.42136467,-0.00031298,-0.00012542,-4.11485624,-0.00022283,0.00301576
40,40,-0.42227194,-0.00061017,0.00009228,-4.11551857,-0.00013666,0.00316799
42,40,-0.42548263,-0.00025737,-0.00004731,-4.11710215,-0.00002259,0.00311577
44,40,-0.42543733,-0.00033522,-0.0003256,-4.11750603,-0.00009738,0.0029974
46,40,-0.42427981,-0.00022012,-0.00042585,-4.11775017,-0.00040866,0.00270331
48,40,-0.42622912,-0.00037372,-0.00049438,-4.11734819,-0.0004641,0.00270045
50,40,-0.42511985,-0.00060475,-0.00076613,-4.1215148,-0.00033335,0.00275171
52,40,-0.42593396,-0.0005331,-0.00052776,-4.12235689,-0.00048622,0.00279522
54,40,-0.42592737,-0.00034934,-0.00032294,-4.12365913,-0.00059654,0.00246704
56,40,-0.42784637,-0.00049955,-0.00059577,-4.12335205,-0.000625,0.00247455
58,40,-0.42905712,-0.0002681,-0.00052137,-4.12587214,-0.00112692,0.00232756
60,40,-0.42951715,-0.00051737,-0.00056935,-4.12750292,-0.00100656,0.00216913
62,40,-0.42920107,-0.00033486,-0.00061008,-4.12736845,-0.00082541,0.00242853
64,40,-0.43077287,0.00016356,-0.00070962,-4.12913704,-0.00070014,0.00235021
66,40,-0.43134418,-0.00014418,-0.00063071,-4.13000059,-0.00059051,0.00242794
68,40,-0.42905438,0.00014985,-0.00065494,-4.13038063,-0.00047121,0.00263047
70,40,-0.42976078,0.00012839,-0.00048277,-4.13174486,-0.00037699,0.00257277
72,40,-0.42816934,0.00020254,-0.0005083,-4.13119984,-0.00014079,0.00253856
74,40,-0.4310005,-0.00000685,-0.00052352,-4.13198757,0.0000579,0.00265527
76,40,-0.42966929,-0.00011235,-0.00048947,-4.13181782,-0.00006082,0.00265038
78,40,-0.43048313,-0.00004822,-0.00052556,-4.13354111,0.00019185,0.00280607
80,40,-0.43217608,-0.0002262,-0.00063927,-4.13440943,0.0001115,0.00288808
82,40,-0.42816281,-0.00029045,-0.00056239,-4.135077,-0.00013575,0.00275671
84,40,-0.43031263,0.00005805,-0.00042849,-4.13521385,-0.00026359,0.00288355
86,40,-0.43194312,-0.00014484,-0.00047911,-4.13585901,-0.00028907,0.00284219
88,40,-0.430004,0.00022423,-0.00044426,-4.13677835,-0.00021242,0.00294518
90,40,-0.43062469,-0.00015837,-0.00036142,-4.13788319,-0.00036866,0.00270164
92,40,-0.43059742,0.00021231,-0.00016142,-4.13525581,-0.00050352,0.00296414
94,40,-0.43156725,-0.00007325,-0.00020233,-4.13511992,-0.00028216,0.0029124
96,40,-0.43115562,-0.00007981,-0.00020582,-4.13272095,0.00006,0.00306666
98,40,-0.43132582,-0.00022405,-0.00013676,-4.13398027,0.00007837,0.00297499
100,40,-0.43039131,-0.00021183,-0.00007821,-4.13491297,-0.00035298,0.00311959
102,40,-0.43108264,-0.00003362,0.00003173,-4.13599062,-0.00012871,0.00317836
104,40,-0.43442261,0.00009322,-0.0001561,-4.13750744,0.00009865,0.0030055
106,40,-0.43132597,0.00029922,-0.00022377,-4.13839912,0.00006537,0.00278735
108,40,-0.43217587,-0.0000847,-0.00025697,-4.14052391,0.00032451,0.00296998
110,40,-0.43304744,-0.00020456,-0.00024992,-4.13832474,0.00013965,0.0030297
112,40,-0.4330883,-0.00018841,-0.00002845,-4.13916349,0.00015915,0.00281346
114,40,-0.43416107,-0.0002721,-0.00013729,-4.13735342,-0.00006112,0.00318015
116,40,-0.43310693,-0.00017881,0.00017478,-4.13665915,-0.00020378,0.00311339
118,40,-0.43267369,-0.00038356,0.00004198,-4.13777208,-0.00045689,0.00287545
120,40,-0.43383396,-0.00031018,0.00023312,-4.13878727,-0.00031514,0.00297713
122,40,-0.43381998,-0.00063795,-0.00006242,-4.13746595,-0.00031873,0.00278401
124,40,-0.43920371,-0.00043291,-0.00001878,-4.13778448,-0.00053487,0.00290847
126,40,-0.4390893,-0.00028747,0.000222,-4.13743734,-0.00004829,0.00295019
128,40,-0.4380374,-0.00051296,0.00015005,-4.13749123,0.00031686,0.00273442
130,40,-0.43975538,-0.00057834,0.00004264,-4.1392765,0.00044045,0.00258613
132,40,-0.44123802,-0.00057673,0.00014083,-4.13792753,0.00001815,0.00249982
134,40,-0.44056526,-0.00030971,0.00031694,-4.1371913,0.00006359,0.00240386
136,40,-0.44174719,-0.00071728,0.00006105,-4.13890648,0.00009991,0.0024997
138,40,-0.44340867,-0.00051332,0.00063769,-4.13966227,0.00030671,0.00269103
140,40,-0.44251925,-0.00028592,0.00044437,-4.13746834,-0.00017056,0.00258088
142,40,-0.44327122,-0.00004107,0.00021187,-4.13906193,0.00002094,0.00262654
144,40,-0.44247901,-0.00030082,0.00017316,-4.13919878,-0.00001643,0.00243282
146,40,-0.44363156,0.00000954,0.00021135,-4.13876247,-0.00017697,0.00236785
148,40,-0.44539991,-0.00052065,0.00013631,-4.13964987,-0.00010358,0.00222671
150,40,-0.44957823,-0.00060201,0.00032748,-4.13861609,0.00000054,0.0023241
152,40,-0.44981772,-0.0003261,0.00011959,-4.13880682,-0.00037797,0.00250602
154,40,-0.45171562,-0.00069022,0.00020221,-4.13937378,-0.00050513,0.00247943
156,40,-0.45111099,-0.0007475,-0.00000233,-4.13768291,-0.00004927,0.00217962
158,40,-0.45151842,-0.00059807,-0.00002085,-4.13607168,0.00036037,0.00224984
160,40,-0.45154199,-0.00061041,-0.00003427,-4.13780737,0.00041406,0.00229275
162,40,-0.45182934,-0.00042182,0.00017112,-4.13722754,0.00054289,0.00231493
164,40,-0.4551236,-0.00055206,0.00005606,-4.13687706,0.00044858,0.00213921
166,40,-0.45337132,-0.00074548,0.00023116,-4.1346693,0.00064741,0.00241113
168,40,-0.45569456,-0.00042492,0.00024825,-4.13425732,0.00075482,0.00215197
170,40,-0.45787719,-0.00053233,-0.00011726,-4.13452339,0.00042874,0.00226641
172,40,-0.4590154,-0.00050604,0.00007608,-4.13370705,0.00055472,0.00217783
174,40,-0.46013975,-0.00019372,-0.00009042,-4.13244247,0.00058612,0.00189972
176,40,-0.46263877,-0.00027573,0.00016813,-4.13098621,0.00035308,0.00196087
178,40,-0.46255454,-0.00018996,-0.00011719,-4.13152027,0.00013763,0.00209475
180,40,-0.46296185,-0.00002956,-0.00018298,-4.13108587,-0.00008247,0.00214291
182,40,-0.46294603,0.00006008,-0.00002991,-4.12927341,0.00000106,0.00225461
184,40,-0.46144012,-0.00029117,-0.00015612,-4.13004017,0.00008833,0.00221264
186,40,-0.46132889,-0.00059456,0.00022964,-4.12769842,-0.00021042,0.0022825
188,40,-0.46295431,-0.00086671,-0.00000456,-4.12977982,-0.00035341,0.0022788
190,40,-0.46540707,-0.00065935,0.00023839,-4.1311264,0.00004827,0.00245249
192,40,-0.46832088,-0.00098228,0.00019045,-4.13169909,-0.00052437,0.00239718
194,40,-0.46840692,-0.00081462,-0.00010939,-4.13084412,-0.00018789,0.00234067
196,40,-0.46966866,-0.00040364,-0.00008881,-4.13142586,-0.00026599,0.00232291
198,40,-0.46971688,-0.00015718,-0.00016195,-4.13355112,-0.00024631,0.00235188
200,40,-0.46976733,-0.00037771,-0.00022337,-4.13508654,-0.00021749,0.00249517
202,40,-0.46906307,-0.00041538,-0.0001789,-4.13526201,-0.00012181,0.00264275
204,40,-0.47064194,-0.0008285,0.00009121,-4.13397551,-0.0000087,0.00276661
206,40,-0.47109568,-0.00050801,-0.00019649,-4.13470221,-0.00009144,0.00288475
208,40,-0.47251689,0.00007427,-0.00003766,-4.1347146,0.00005698,0.00304353
